Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_stab_confirm_s2d_s3/tensorboard/PPO_1
[2026-05-17 06:51:33] N3FZ_TRAIN_START config=stab_s2d_gated total_steps=1500000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
| rollout/                |             |
|    ep_len_mean          | 183         |
|    ep_rew_mean          | 10.2        |
|    success_rate         | 0.1         |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 8           |
|    time_elapsed         | 147         |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.008111654 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.751       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.1         |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.00925    |
|    std                  | 0.946       |
|    value_loss           | 3.79        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 154          |
|    ep_rew_mean          | 12.2         |
|    success_rate         | 0.16         |
| time/                   |              |
|    fps                  | 221          |
|    iterations           | 9            |
|    time_elapsed         | 166          |
|    total_timesteps      | 36864        |
| train/                  |              |
|    approx_kl            | 0.0065803058 |
|    clip_fraction        | 0.0784       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.08        |
|    explained_variance   | 0.633        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.45         |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00609     |
|    std                  | 0.944        |
|    value_loss           | 6.76         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 12.1        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 10          |
|    time_elapsed         | 185         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.006810586 |
|    clip_fraction        | 0.069       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.533       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.08        |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00633    |
|    std                  | 0.941       |
|    value_loss           | 6.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 13.5        |
|    success_rate         | 0.24        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 11          |
|    time_elapsed         | 203         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.007950598 |
|    clip_fraction        | 0.0709      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.353       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.1         |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.00564    |
|    std                  | 0.942       |
|    value_loss           | 10.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 127          |
|    ep_rew_mean          | 12.6         |
|    success_rate         | 0.2          |
| time/                   |              |
|    fps                  | 220          |
|    iterations           | 12           |
|    time_elapsed         | 222          |
|    total_timesteps      | 49152        |
| train/                  |              |
|    approx_kl            | 0.0072702304 |
|    clip_fraction        | 0.0667       |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.07        |
|    explained_variance   | 0.571        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.28         |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00648     |
|    std                  | 0.944        |
|    value_loss           | 6.51         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 13.2        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 13          |
|    time_elapsed         | 241         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.008718643 |
|    clip_fraction        | 0.0887      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.508       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.07        |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00606    |
|    std                  | 0.943       |
|    value_loss           | 7.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 15.3        |
|    success_rate         | 0.24        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 14          |
|    time_elapsed         | 259         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.009538628 |
|    clip_fraction        | 0.0836      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.492       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.85        |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00649    |
|    std                  | 0.938       |
|    value_loss           | 7.15        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 143          |
|    ep_rew_mean          | 15.5         |
|    success_rate         | 0.23         |
| time/                   |              |
|    fps                  | 220          |
|    iterations           | 15           |
|    time_elapsed         | 278          |
|    total_timesteps      | 61440        |
| train/                  |              |
|    approx_kl            | 0.0067723137 |
|    clip_fraction        | 0.101        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.06        |
|    explained_variance   | 0.522        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.45         |
|    n_updates            | 140          |
|    policy_gradient_loss | -0.00661     |
|    std                  | 0.937        |
|    value_loss           | 5.97         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 16.2        |
|    success_rate         | 0.27        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 16          |
|    time_elapsed         | 296         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.009666059 |
|    clip_fraction        | 0.0943      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.61        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.35        |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00417    |
|    std                  | 0.939       |
|    value_loss           | 5.8         |
-----------------------------------------
[2026-05-17 06:56:33] N3FZ_TRAIN_HEARTBEAT config=stab_s2d_gated steps=65592/1500000 percent=  4.37% rate=   218.6 step/s eta= 109.35 min recent_reward=15.287
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | 16.7        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 17          |
|    time_elapsed         | 316         |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 0.008983013 |
|    clip_fraction        | 0.0793      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.459       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.87        |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.00669    |
|    std                  | 0.934       |
|    value_loss           | 8.63        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 17.2        |
|    success_rate         | 0.27        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 18          |
|    time_elapsed         | 336         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.010155319 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.04       |
|    explained_variance   | 0.639       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.74        |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00705    |
|    std                  | 0.935       |
|    value_loss           | 5.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 17.8        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 19          |
|    time_elapsed         | 354         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.011277666 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.567       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.27        |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00729    |
|    std                  | 0.936       |
|    value_loss           | 7.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 17.1        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 20          |
|    time_elapsed         | 373         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.008782485 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.513       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.47        |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00743    |
|    std                  | 0.935       |
|    value_loss           | 9.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 17.2        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 219         |
|    iterations           | 21          |
|    time_elapsed         | 391         |
|    total_timesteps      | 86016       |
| train/                  |             |
|    approx_kl            | 0.010072643 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.38        |
|    learning_rate        | 0.0003      |
|    loss                 | 4.69        |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00636    |
|    std                  | 0.937       |
|    value_loss           | 11          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 122          |
|    ep_rew_mean          | 18           |
|    success_rate         | 0.3          |
| time/                   |              |
|    fps                  | 219          |
|    iterations           | 22           |
|    time_elapsed         | 410          |
|    total_timesteps      | 90112        |
| train/                  |              |
|    approx_kl            | 0.0082521755 |
|    clip_fraction        | 0.109        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.05        |
|    explained_variance   | 0.536        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.42         |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00674     |
|    std                  | 0.934        |
|    value_loss           | 7.87         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 19.9        |
|    success_rate         | 0.32        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 23          |
|    time_elapsed         | 427         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.011109507 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.04       |
|    explained_variance   | 0.584       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.57        |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00517    |
|    std                  | 0.933       |
|    value_loss           | 6.83        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 132          |
|    ep_rew_mean          | 20.5         |
|    success_rate         | 0.31         |
| time/                   |              |
|    fps                  | 220          |
|    iterations           | 24           |
|    time_elapsed         | 445          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0113611035 |
|    clip_fraction        | 0.119        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.03        |
|    explained_variance   | 0.692        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.8          |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00834     |
|    std                  | 0.928        |
|    value_loss           | 6.33         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 132          |
|    ep_rew_mean          | 20.7         |
|    success_rate         | 0.33         |
| time/                   |              |
|    fps                  | 220          |
|    iterations           | 25           |
|    time_elapsed         | 464          |
|    total_timesteps      | 102400       |
| train/                  |              |
|    approx_kl            | 0.0076876036 |
|    clip_fraction        | 0.122        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.02        |
|    explained_variance   | 0.629        |
|    learning_rate        | 0.0003       |
|    loss                 | 3.47         |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.0058      |
|    std                  | 0.925        |
|    value_loss           | 7.92         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 21.3        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 26          |
|    time_elapsed         | 483         |
|    total_timesteps      | 106496      |
| train/                  |             |
|    approx_kl            | 0.014121241 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.619       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.91        |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00736    |
|    std                  | 0.923       |
|    value_loss           | 7.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 21.1        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 27          |
|    time_elapsed         | 501         |
|    total_timesteps      | 110592      |
| train/                  |             |
|    approx_kl            | 0.012267103 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.474       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.81        |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00512    |
|    std                  | 0.923       |
|    value_loss           | 9.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 123         |
|    ep_rew_mean          | 21.4        |
|    success_rate         | 0.36        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 28          |
|    time_elapsed         | 520         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.010576024 |
|    clip_fraction        | 0.094       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.552       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.39        |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.0051     |
|    std                  | 0.923       |
|    value_loss           | 9.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 21.6        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 29          |
|    time_elapsed         | 539         |
|    total_timesteps      | 118784      |
| train/                  |             |
|    approx_kl            | 0.012348099 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.99       |
|    explained_variance   | 0.681       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.4         |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00929    |
|    std                  | 0.917       |
|    value_loss           | 6.13        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 125          |
|    ep_rew_mean          | 22.1         |
|    success_rate         | 0.34         |
| time/                   |              |
|    fps                  | 220          |
|    iterations           | 30           |
|    time_elapsed         | 558          |
|    total_timesteps      | 122880       |
| train/                  |              |
|    approx_kl            | 0.0073949303 |
|    clip_fraction        | 0.102        |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.99        |
|    explained_variance   | 0.676        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.07         |
|    n_updates            | 290          |
|    policy_gradient_loss | -0.00643     |
|    std                  | 0.919        |
|    value_loss           | 6.51         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | 22.8        |
|    success_rate         | 0.36        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 31          |
|    time_elapsed         | 577         |
|    total_timesteps      | 126976      |
| train/                  |             |
|    approx_kl            | 0.012137954 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.99       |
|    explained_variance   | 0.602       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.79        |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.01       |
|    std                  | 0.918       |
|    value_loss           | 9.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 21.1        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 32          |
|    time_elapsed         | 595         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.009765075 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.673       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.31        |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00708    |
|    std                  | 0.915       |
|    value_loss           | 7.88        |
-----------------------------------------
[2026-05-17 07:01:33] N3FZ_TRAIN_HEARTBEAT config=stab_s2d_gated steps=131648/1500000 percent=  8.78% rate=   219.4 step/s eta= 103.94 min recent_reward=19.506
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 21          |
|    success_rate         | 0.29        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 33          |
|    time_elapsed         | 613         |
|    total_timesteps      | 135168      |
| train/                  |             |
|    approx_kl            | 0.008843537 |
|    clip_fraction        | 0.0951      |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.637       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.37        |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00559    |
|    std                  | 0.916       |
|    value_loss           | 9.94        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 22.1        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 34          |
|    time_elapsed         | 632         |
|    total_timesteps      | 139264      |
| train/                  |             |
|    approx_kl            | 0.012512421 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.679       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.14        |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00945    |
|    std                  | 0.911       |
|    value_loss           | 8.09        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 21.7        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 35          |
|    time_elapsed         | 650         |
|    total_timesteps      | 143360      |
| train/                  |             |
|    approx_kl            | 0.009817489 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.96       |
|    explained_variance   | 0.592       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.32        |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00496    |
|    std                  | 0.906       |
|    value_loss           | 7.95        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 106         |
|    ep_rew_mean          | 20.5        |
|    success_rate         | 0.31        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 36          |
|    time_elapsed         | 668         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.011053853 |
|    clip_fraction        | 0.0891      |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.574       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.7         |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.0039     |
|    std                  | 0.905       |
|    value_loss           | 11.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 99.4        |
|    ep_rew_mean          | 18.2        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 37          |
|    time_elapsed         | 686         |
|    total_timesteps      | 151552      |
| train/                  |             |
|    approx_kl            | 0.010557272 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.513       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.83        |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00542    |
|    std                  | 0.9         |
|    value_loss           | 10.8        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 93.8         |
|    ep_rew_mean          | 16.5         |
|    success_rate         | 0.23         |
| time/                   |              |
|    fps                  | 220          |
|    iterations           | 38           |
|    time_elapsed         | 704          |
|    total_timesteps      | 155648       |
| train/                  |              |
|    approx_kl            | 0.0136185335 |
|    clip_fraction        | 0.107        |
|    clip_range           | 0.2          |
|    entropy_loss         | -3.93        |
|    explained_variance   | 0.513        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.03         |
|    n_updates            | 370          |
|    policy_gradient_loss | -0.00458     |
|    std                  | 0.901        |
|    value_loss           | 11.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 98.3        |
|    ep_rew_mean          | 18.5        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 39          |
|    time_elapsed         | 724         |
|    total_timesteps      | 159744      |
| train/                  |             |
|    approx_kl            | 0.013077373 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.93       |
|    explained_variance   | 0.348       |
|    learning_rate        | 0.0003      |
|    loss                 | 6.28        |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00472    |
|    std                  | 0.899       |
|    value_loss           | 14.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 104         |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 0.35        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 40          |
|    time_elapsed         | 743         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.016642276 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.93       |
|    explained_variance   | 0.501       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.53        |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00394    |
|    std                  | 0.9         |
|    value_loss           | 8.19        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 106        |
|    ep_rew_mean          | 21.5       |
|    success_rate         | 0.32       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 41         |
|    time_elapsed         | 762        |
|    total_timesteps      | 167936     |
| train/                  |            |
|    approx_kl            | 0.01078008 |
|    clip_fraction        | 0.112      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.92      |
|    explained_variance   | 0.411      |
|    learning_rate        | 0.0003     |
|    loss                 | 2.96       |
|    n_updates            | 400        |
|    policy_gradient_loss | -0.00457   |
|    std                  | 0.894      |
|    value_loss           | 9.1        |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 103        |
|    ep_rew_mean          | 19.8       |
|    success_rate         | 0.24       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 42         |
|    time_elapsed         | 781        |
|    total_timesteps      | 172032     |
| train/                  |            |
|    approx_kl            | 0.00968151 |
|    clip_fraction        | 0.118      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.91      |
|    explained_variance   | 0.513      |
|    learning_rate        | 0.0003     |
|    loss                 | 5.38       |
|    n_updates            | 410        |
|    policy_gradient_loss | -0.00353   |
|    std                  | 0.893      |
|    value_loss           | 11.5       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
