[2026-05-08 09:30:15] CONFIG agg=attention seed=0 total_steps=750000 n_envs=16 device=cpu scenario=train_mixed_modes_v2 use_rbar=False rbar_floor=0.0 hidden_dim=64 r_gate=5.0 lambda_ewma=0.1 sigma_min=0.05 run_name=risk_beta2 method=attention_full_risk_penalty_beta2 resume_from=none resume_global_step=0 use_safety_cost=True cost_type=risk_sum fallback_penalty=True beta_cost=2.0 use_risk_bias=False lambda_bias=0.2
FALLBACK: cost-penalty, not PPO-Lagrangian.
Using cpu device
Logging to /root/workspace/uav-risk-rl/runs/pre_ppo_priority/p0_5_beta_sweep/risk_beta2_s0/PPO_1
[2026-05-08 09:30:17] TRAIN_START total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.68        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.23        |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0169     |
|    std                  | 0.947       |
|    value_loss           | 2.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | -16.1       |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 1831        |
|    iterations           | 5           |
|    time_elapsed         | 44          |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.015176943 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.04       |
|    explained_variance   | 0.604       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.03        |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0169     |
|    std                  | 0.925       |
|    value_loss           | 2.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | -5.85       |
|    success_rate         | 0.73        |
| time/                   |             |
|    fps                  | 1807        |
|    iterations           | 6           |
|    time_elapsed         | 54          |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.014733165 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.449       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.43        |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0173     |
|    std                  | 0.907       |
|    value_loss           | 4.44        |
-----------------------------------------
[2026-05-08 09:31:17] HEARTBEAT steps=101248/750000 percent= 13.50% rate=  1685.5 step/s eta=   6.41 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 104         |
|    ep_rew_mean          | 2.01        |
|    success_rate         | 0.89        |
| time/                   |             |
|    fps                  | 1786        |
|    iterations           | 7           |
|    time_elapsed         | 64          |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.014512684 |
|    clip_fraction        | 0.192       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.93       |
|    explained_variance   | 0.616       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.07        |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.0176     |
|    std                  | 0.892       |
|    value_loss           | 5.56        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 89.6        |
|    ep_rew_mean          | 7.63        |
|    success_rate         | 0.95        |
| time/                   |             |
|    fps                  | 1766        |
|    iterations           | 8           |
|    time_elapsed         | 74          |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.018148724 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.85       |
|    explained_variance   | 0.791       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.66        |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.0219     |
|    std                  | 0.865       |
|    value_loss           | 4.01        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 72.1       |
|    ep_rew_mean          | 9.42       |
|    success_rate         | 0.91       |
| time/                   |            |
|    fps                  | 1756       |
|    iterations           | 9          |
|    time_elapsed         | 83         |
|    total_timesteps      | 147456     |
| train/                  |            |
|    approx_kl            | 0.02044574 |
|    clip_fraction        | 0.236      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.74      |
|    explained_variance   | 0.85       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.923      |
|    n_updates            | 80         |
|    policy_gradient_loss | -0.0205    |
|    std                  | 0.835      |
|    value_loss           | 2.72       |
----------------------------------------
[2026-05-08 09:31:47] HEARTBEAT steps=152544/750000 percent= 20.34% rate=  1693.6 step/s eta=   5.88 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 71.8        |
|    ep_rew_mean          | 12.8        |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 1748        |
|    iterations           | 10          |
|    time_elapsed         | 93          |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.017300576 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.64       |
|    explained_variance   | 0.809       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.33        |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.016      |
|    std                  | 0.808       |
|    value_loss           | 2.68        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 62.7       |
|    ep_rew_mean          | 13.2       |
|    success_rate         | 0.94       |
| time/                   |            |
|    fps                  | 1738       |
|    iterations           | 11         |
|    time_elapsed         | 103        |
|    total_timesteps      | 180224     |
| train/                  |            |
|    approx_kl            | 0.01500682 |
|    clip_fraction        | 0.177      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.55      |
|    explained_variance   | 0.712      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.06       |
|    n_updates            | 100        |
|    policy_gradient_loss | -0.0125    |
|    std                  | 0.787      |
|    value_loss           | 2.33       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 60.4        |
|    ep_rew_mean          | 14.6        |
|    success_rate         | 0.97        |
| time/                   |             |
|    fps                  | 1738        |
|    iterations           | 12          |
|    time_elapsed         | 113         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.015812345 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.46       |
|    explained_variance   | 0.549       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.422       |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.0136     |
|    std                  | 0.765       |
|    value_loss           | 1.91        |
-----------------------------------------
[2026-05-08 09:32:17] HEARTBEAT steps=203184/750000 percent= 27.09% rate=  1692.2 step/s eta=   5.39 min
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 60.2       |
|    ep_rew_mean          | 16.6       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1731       |
|    iterations           | 13         |
|    time_elapsed         | 122        |
|    total_timesteps      | 212992     |
| train/                  |            |
|    approx_kl            | 0.01748716 |
|    clip_fraction        | 0.189      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.37      |
|    explained_variance   | 0.306      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.1        |
|    n_updates            | 120        |
|    policy_gradient_loss | -0.0101    |
|    std                  | 0.741      |
|    value_loss           | 2.09       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 56.2        |
|    ep_rew_mean          | 17.6        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1731        |
|    iterations           | 14          |
|    time_elapsed         | 132         |
|    total_timesteps      | 229376      |
| train/                  |             |
|    approx_kl            | 0.021689195 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.29       |
|    explained_variance   | 0.163       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.638       |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00648    |
|    std                  | 0.722       |
|    value_loss           | 1.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.2        |
|    ep_rew_mean          | 18.2        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1729        |
|    iterations           | 15          |
|    time_elapsed         | 142         |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.021282107 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.18       |
|    explained_variance   | 0.217       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.208       |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.0114     |
|    std                  | 0.696       |
|    value_loss           | 0.583       |
-----------------------------------------
[2026-05-08 09:32:45] CHECKPOINT_SAVED local_step=250000 global_step=250000 path=/root/workspace/uav-risk-rl/checkpoints/pre_ppo_priority/p0_5_beta_sweep/risk_beta2_s0_step250000.zip
[2026-05-08 09:32:47] HEARTBEAT steps=257024/750000 percent= 34.27% rate=  1712.6 step/s eta=   4.80 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.9        |
|    ep_rew_mean          | 17.5        |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 1728        |
|    iterations           | 16          |
|    time_elapsed         | 151         |
|    total_timesteps      | 262144      |
| train/                  |             |
|    approx_kl            | 0.020853043 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.06       |
|    explained_variance   | 0.379       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.109       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.0132     |
|    std                  | 0.666       |
|    value_loss           | 0.535       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.1        |
|    ep_rew_mean          | 19.1        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1727        |
|    iterations           | 17          |
|    time_elapsed         | 161         |
|    total_timesteps      | 278528      |
| train/                  |             |
|    approx_kl            | 0.022880215 |
|    clip_fraction        | 0.22        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.94       |
|    explained_variance   | 0.414       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.336       |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0088     |
|    std                  | 0.638       |
|    value_loss           | 1.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.2        |
|    ep_rew_mean          | 18.8        |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 1731        |
|    iterations           | 18          |
|    time_elapsed         | 170         |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.028007168 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.83       |
|    explained_variance   | 0.433       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.149       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00514    |
|    std                  | 0.615       |
|    value_loss           | 0.604       |
-----------------------------------------
[2026-05-08 09:33:17] HEARTBEAT steps=310752/750000 percent= 41.43% rate=  1725.6 step/s eta=   4.24 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.6        |
|    ep_rew_mean          | 19.5        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1726        |
|    iterations           | 19          |
|    time_elapsed         | 180         |
|    total_timesteps      | 311296      |
| train/                  |             |
|    approx_kl            | 0.022688495 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.462       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.189       |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00416    |
|    std                  | 0.595       |
|    value_loss           | 0.834       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.8        |
|    ep_rew_mean          | 19.7        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1722        |
|    iterations           | 20          |
|    time_elapsed         | 190         |
|    total_timesteps      | 327680      |
| train/                  |             |
|    approx_kl            | 0.019790433 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.706       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0233      |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00776    |
|    std                  | 0.57        |
|    value_loss           | 0.307       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 45.6      |
|    ep_rew_mean          | 19.5      |
|    success_rate         | 0.98      |
| time/                   |           |
|    fps                  | 1718      |
|    iterations           | 21        |
|    time_elapsed         | 200       |
|    total_timesteps      | 344064    |
| train/                  |           |
|    approx_kl            | 0.0212987 |
|    clip_fraction        | 0.216     |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.45     |
|    explained_variance   | 0.873     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0437    |
|    n_updates            | 200       |
|    policy_gradient_loss | -0.0127   |
|    std                  | 0.544     |
|    value_loss           | 0.181     |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 44.4       |
|    ep_rew_mean          | 19.9       |
|    success_rate         | 0.99       |
| time/                   |            |
|    fps                  | 1716       |
|    iterations           | 22         |
|    time_elapsed         | 210        |
|    total_timesteps      | 360448     |
| train/                  |            |
|    approx_kl            | 0.02684563 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.36      |
|    explained_variance   | 0.625      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0879     |
|    n_updates            | 210        |
|    policy_gradient_loss | 0.000214   |
|    std                  | 0.525      |
|    value_loss           | 0.523      |
----------------------------------------
[2026-05-08 09:33:52] HEARTBEAT steps=360464/750000 percent= 48.06% rate=  1678.9 step/s eta=   3.87 min
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 44.2       |
|    ep_rew_mean          | 20.5       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1714       |
|    iterations           | 23         |
|    time_elapsed         | 219        |
|    total_timesteps      | 376832     |
| train/                  |            |
|    approx_kl            | 0.03978284 |
|    clip_fraction        | 0.272      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.27      |
|    explained_variance   | 0.595      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.145      |
|    n_updates            | 220        |
|    policy_gradient_loss | 0.00054    |
|    std                  | 0.51       |
|    value_loss           | 0.619      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.4        |
|    ep_rew_mean          | 20.1        |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 1714        |
|    iterations           | 24          |
|    time_elapsed         | 229         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.031939864 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.17       |
|    explained_variance   | 0.625       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0776      |
|    n_updates            | 230         |
|    policy_gradient_loss | 0.0011      |
|    std                  | 0.493       |
|    value_loss           | 0.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.2        |
|    ep_rew_mean          | 19.9        |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 1712        |
|    iterations           | 25          |
|    time_elapsed         | 239         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.030953093 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.05       |
|    explained_variance   | 0.733       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.09        |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00741    |
|    std                  | 0.473       |
|    value_loss           | 0.581       |
-----------------------------------------
[2026-05-08 09:34:22] HEARTBEAT steps=412064/750000 percent= 54.94% rate=  1683.9 step/s eta=   3.34 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.2        |
|    ep_rew_mean          | 20.7        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1710        |
|    iterations           | 26          |
|    time_elapsed         | 249         |
|    total_timesteps      | 425984      |
| train/                  |             |
|    approx_kl            | 0.030305617 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.96       |
|    explained_variance   | 0.681       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0564      |
|    n_updates            | 250         |
|    policy_gradient_loss | 0.000713    |
|    std                  | 0.46        |
|    value_loss           | 0.483       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 43.9        |
|    ep_rew_mean          | 20.9        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1708        |
|    iterations           | 27          |
|    time_elapsed         | 258         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.030226383 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.89       |
|    explained_variance   | 0.644       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.112       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00194    |
|    std                  | 0.451       |
|    value_loss           | 0.677       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.5        |
|    ep_rew_mean          | 19.9        |
|    success_rate         | 0.98        |
| time/                   |             |
|    fps                  | 1708        |
|    iterations           | 28          |
|    time_elapsed         | 268         |
|    total_timesteps      | 458752      |
| train/                  |             |
|    approx_kl            | 0.028051581 |
|    clip_fraction        | 0.28        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.82       |
|    explained_variance   | 0.702       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0653      |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00238    |
|    std                  | 0.439       |
|    value_loss           | 0.389       |
-----------------------------------------
[2026-05-08 09:34:52] HEARTBEAT steps=464112/750000 percent= 61.88% rate=  1689.5 step/s eta=   2.82 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.9        |
|    ep_rew_mean          | 20.9        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1708        |
|    iterations           | 29          |
|    time_elapsed         | 278         |
|    total_timesteps      | 475136      |
| train/                  |             |
|    approx_kl            | 0.027131699 |
|    clip_fraction        | 0.276       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.72       |
|    explained_variance   | 0.777       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0101      |
|    n_updates            | 280         |
|    policy_gradient_loss | 0.00254     |
|    std                  | 0.426       |
|    value_loss           | 0.365       |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 42        |
|    ep_rew_mean          | 20.5      |
|    success_rate         | 1         |
| time/                   |           |
|    fps                  | 1707      |
|    iterations           | 30        |
|    time_elapsed         | 287       |
|    total_timesteps      | 491520    |
| train/                  |           |
|    approx_kl            | 0.0412431 |
|    clip_fraction        | 0.295     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.66     |
|    explained_variance   | 0.731     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.0335    |
|    n_updates            | 290       |
|    policy_gradient_loss | -0.00175  |
|    std                  | 0.419     |
|    value_loss           | 0.394     |
---------------------------------------
[2026-05-08 09:35:13] CHECKPOINT_SAVED local_step=500000 global_step=500000 path=/root/workspace/uav-risk-rl/checkpoints/pre_ppo_priority/p0_5_beta_sweep/risk_beta2_s0_step500000.zip
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 41.5        |
|    ep_rew_mean          | 20.4        |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 1705        |
|    iterations           | 31          |
|    time_elapsed         | 297         |
|    total_timesteps      | 507904      |
| train/                  |             |
|    approx_kl            | 0.036145497 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.6        |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0677      |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00245    |
|    std                  | 0.41        |
|    value_loss           | 0.335       |
-----------------------------------------
[2026-05-08 09:35:22] HEARTBEAT steps=514864/750000 percent= 68.65% rate=  1689.7 step/s eta=   2.32 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.1        |
|    ep_rew_mean          | 20.8        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1703        |
|    iterations           | 32          |
|    time_elapsed         | 307         |
|    total_timesteps      | 524288      |
| train/                  |             |
|    approx_kl            | 0.046497397 |
|    clip_fraction        | 0.331       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.57       |
|    explained_variance   | 0.649       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.984       |
|    n_updates            | 310         |
|    policy_gradient_loss | 0.0057      |
|    std                  | 0.406       |
|    value_loss           | 0.877       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 42         |
|    ep_rew_mean          | 20.8       |
|    success_rate         | 0.99       |
| time/                   |            |
|    fps                  | 1704       |
|    iterations           | 33         |
|    time_elapsed         | 317        |
|    total_timesteps      | 540672     |
| train/                  |            |
|    approx_kl            | 0.02086262 |
|    clip_fraction        | 0.238      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.867      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0539     |
|    n_updates            | 320        |
|    policy_gradient_loss | -0.00619   |
|    std                  | 0.399      |
|    value_loss           | 0.174      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 42.1        |
|    ep_rew_mean          | 21          |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1701        |
|    iterations           | 34          |
|    time_elapsed         | 327         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.030348241 |
|    clip_fraction        | 0.257       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.47       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.106       |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00148    |
|    std                  | 0.392       |
|    value_loss           | 0.278       |
-----------------------------------------
[2026-05-08 09:35:52] HEARTBEAT steps=564832/750000 percent= 75.31% rate=  1687.5 step/s eta=   1.83 min
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 41.4       |
|    ep_rew_mean          | 20.2       |
|    success_rate         | 0.98       |
| time/                   |            |
|    fps                  | 1699       |
|    iterations           | 35         |
|    time_elapsed         | 337        |
|    total_timesteps      | 573440     |
| train/                  |            |
|    approx_kl            | 0.02554315 |
|    clip_fraction        | 0.26       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.39      |
|    explained_variance   | 0.922      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0232     |
|    n_updates            | 340        |
|    policy_gradient_loss | -0.00741   |
|    std                  | 0.382      |
|    value_loss           | 0.148      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 41.2       |
|    ep_rew_mean          | 21.3       |
|    success_rate         | 1          |
| time/                   |            |
|    fps                  | 1699       |
|    iterations           | 36         |
|    time_elapsed         | 347        |
|    total_timesteps      | 589824     |
| train/                  |            |
|    approx_kl            | 0.04528603 |
|    clip_fraction        | 0.316      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.34      |
|    explained_variance   | 0.733      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0433     |
|    n_updates            | 350        |
|    policy_gradient_loss | -0.00117   |
|    std                  | 0.376      |
|    value_loss           | 0.614      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 40.9        |
|    ep_rew_mean          | 21          |
|    success_rate         | 0.99        |
| time/                   |             |
|    fps                  | 1698        |
|    iterations           | 37          |
|    time_elapsed         | 356         |
|    total_timesteps      | 606208      |
| train/                  |             |
|    approx_kl            | 0.024314802 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.26       |
|    explained_variance   | 0.94        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.035       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00727    |
|    std                  | 0.365       |
|    value_loss           | 0.107       |
-----------------------------------------
[2026-05-08 09:36:22] HEARTBEAT steps=615600/750000 percent= 82.08% rate=  1687.9 step/s eta=   1.33 min
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 40.4        |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 1           |
| time/                   |             |
|    fps                  | 1696        |
|    iterations           | 38          |
|    time_elapsed         | 366         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.045919247 |
|    clip_fraction        | 0.324       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.22       |
|    explained_variance   | 0.735       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.159       |
|    n_updates            | 370         |
|    policy_gradient_loss | 0.00104     |
|    std                  | 0.362       |
|    value_loss           | 0.511       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 40          |
|    ep_rew_mean          | 21          |
|    success_rate         | 1           |
| time/                   |             |
