Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_gpsi_s2/tensorboard/PPO_1
[2026-05-17 18:04:43] N3FZ_TRAIN_START config=decouple_deepsets_gpsi total_steps=250000 start_num_timesteps=750000
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.309       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.54       |
|    explained_variance   | 0.701       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.29        |
|    n_updates            | 1890        |
|    policy_gradient_loss | 0.00468     |
|    std                  | 1.12        |
|    value_loss           | 3.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 20.7        |
|    success_rate         | 0.32        |
| time/                   |             |
|    fps                  | 226         |
|    iterations           | 8           |
|    time_elapsed         | 144         |
|    total_timesteps      | 782768      |
| train/                  |             |
|    approx_kl            | 0.033439986 |
|    clip_fraction        | 0.296       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.56       |
|    explained_variance   | 0.672       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.503       |
|    n_updates            | 1900        |
|    policy_gradient_loss | 0.0022      |
|    std                  | 1.12        |
|    value_loss           | 3.79        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 108         |
|    ep_rew_mean          | 19.6        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 226         |
|    iterations           | 9           |
|    time_elapsed         | 162         |
|    total_timesteps      | 786864      |
| train/                  |             |
|    approx_kl            | 0.025786936 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.57       |
|    explained_variance   | 0.587       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.513       |
|    n_updates            | 1910        |
|    policy_gradient_loss | 0.00337     |
|    std                  | 1.12        |
|    value_loss           | 4.9         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 20.7        |
|    success_rate         | 0.35        |
| time/                   |             |
|    fps                  | 226         |
|    iterations           | 10          |
|    time_elapsed         | 180         |
|    total_timesteps      | 790960      |
| train/                  |             |
|    approx_kl            | 0.028321741 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.58       |
|    explained_variance   | 0.654       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.579       |
|    n_updates            | 1920        |
|    policy_gradient_loss | -0.00221    |
|    std                  | 1.13        |
|    value_loss           | 3.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 20.3        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 225         |
|    iterations           | 11          |
|    time_elapsed         | 199         |
|    total_timesteps      | 795056      |
| train/                  |             |
|    approx_kl            | 0.027876716 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.6        |
|    explained_variance   | 0.664       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.408       |
|    n_updates            | 1930        |
|    policy_gradient_loss | -0.00337    |
|    std                  | 1.14        |
|    value_loss           | 2.62        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 115       |
|    ep_rew_mean          | 20.2      |
|    success_rate         | 0.33      |
| time/                   |           |
|    fps                  | 224       |
|    iterations           | 12        |
|    time_elapsed         | 218       |
|    total_timesteps      | 799152    |
| train/                  |           |
|    approx_kl            | 0.0314873 |
|    clip_fraction        | 0.295     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.61     |
|    explained_variance   | 0.541     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.667     |
|    n_updates            | 1940      |
|    policy_gradient_loss | 0.000275  |
|    std                  | 1.14      |
|    value_loss           | 4.41      |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 117        |
|    ep_rew_mean          | 19.9       |
|    success_rate         | 0.36       |
| time/                   |            |
|    fps                  | 222        |
|    iterations           | 13         |
|    time_elapsed         | 238        |
|    total_timesteps      | 803248     |
| train/                  |            |
|    approx_kl            | 0.03459794 |
|    clip_fraction        | 0.294      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.62      |
|    explained_variance   | 0.492      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.463      |
|    n_updates            | 1950       |
|    policy_gradient_loss | -0.00154   |
|    std                  | 1.14       |
|    value_loss           | 4          |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 20.7        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 14          |
|    time_elapsed         | 258         |
|    total_timesteps      | 807344      |
| train/                  |             |
|    approx_kl            | 0.030148095 |
|    clip_fraction        | 0.28        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.62       |
|    explained_variance   | 0.588       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.488       |
|    n_updates            | 1960        |
|    policy_gradient_loss | 0.00499     |
|    std                  | 1.14        |
|    value_loss           | 3.59        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 21.3        |
|    success_rate         | 0.38        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 15          |
|    time_elapsed         | 277         |
|    total_timesteps      | 811440      |
| train/                  |             |
|    approx_kl            | 0.030374428 |
|    clip_fraction        | 0.285       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.62       |
|    explained_variance   | 0.461       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.637       |
|    n_updates            | 1970        |
|    policy_gradient_loss | 0.00446     |
|    std                  | 1.14        |
|    value_loss           | 4.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 0.34        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 16          |
|    time_elapsed         | 296         |
|    total_timesteps      | 815536      |
| train/                  |             |
|    approx_kl            | 0.030860182 |
|    clip_fraction        | 0.292       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.63       |
|    explained_variance   | 0.543       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.414       |
|    n_updates            | 1980        |
|    policy_gradient_loss | -0.000673   |
|    std                  | 1.15        |
|    value_loss           | 3.03        |
-----------------------------------------
[2026-05-17 18:09:42] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=65756/250000 percent= 26.30% rate=   219.2 step/s eta=  14.01 min recent_reward=20.135
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 20.3        |
|    success_rate         | 0.31        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 17          |
|    time_elapsed         | 315         |
|    total_timesteps      | 819632      |
| train/                  |             |
|    approx_kl            | 0.030681716 |
|    clip_fraction        | 0.259       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.65       |
|    explained_variance   | 0.646       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.358       |
|    n_updates            | 1990        |
|    policy_gradient_loss | -0.000622   |
|    std                  | 1.16        |
|    value_loss           | 3.2         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | 20.5       |
|    success_rate         | 0.3        |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 18         |
|    time_elapsed         | 333        |
|    total_timesteps      | 823728     |
| train/                  |            |
|    approx_kl            | 0.03667436 |
|    clip_fraction        | 0.322      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.67      |
|    explained_variance   | 0.647      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.273      |
|    n_updates            | 2000       |
|    policy_gradient_loss | 0.00189    |
|    std                  | 1.17       |
|    value_loss           | 3.15       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 112         |
|    ep_rew_mean          | 22.6        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 19          |
|    time_elapsed         | 351         |
|    total_timesteps      | 827824      |
| train/                  |             |
|    approx_kl            | 0.034336403 |
|    clip_fraction        | 0.273       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.7        |
|    explained_variance   | 0.527       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.408       |
|    n_updates            | 2010        |
|    policy_gradient_loss | -0.000712   |
|    std                  | 1.18        |
|    value_loss           | 3.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 112         |
|    ep_rew_mean          | 23.5        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 20          |
|    time_elapsed         | 370         |
|    total_timesteps      | 831920      |
| train/                  |             |
|    approx_kl            | 0.021623112 |
|    clip_fraction        | 0.236       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.71       |
|    explained_variance   | 0.607       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.637       |
|    n_updates            | 2020        |
|    policy_gradient_loss | 0.000364    |
|    std                  | 1.18        |
|    value_loss           | 3.45        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 22.6        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 21          |
|    time_elapsed         | 389         |
|    total_timesteps      | 836016      |
| train/                  |             |
|    approx_kl            | 0.030964522 |
|    clip_fraction        | 0.286       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.72       |
|    explained_variance   | 0.49        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.408       |
|    n_updates            | 2030        |
|    policy_gradient_loss | 0.0042      |
|    std                  | 1.18        |
|    value_loss           | 4.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 21.8        |
|    success_rate         | 0.36        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 22          |
|    time_elapsed         | 407         |
|    total_timesteps      | 840112      |
| train/                  |             |
|    approx_kl            | 0.027176686 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.73       |
|    explained_variance   | 0.65        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.275       |
|    n_updates            | 2040        |
|    policy_gradient_loss | -0.00233    |
|    std                  | 1.18        |
|    value_loss           | 2.77        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 121        |
|    ep_rew_mean          | 23.7       |
|    success_rate         | 0.42       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 23         |
|    time_elapsed         | 426        |
|    total_timesteps      | 844208     |
| train/                  |            |
|    approx_kl            | 0.03225053 |
|    clip_fraction        | 0.295      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.74      |
|    explained_variance   | 0.583      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.349      |
|    n_updates            | 2050       |
|    policy_gradient_loss | -0.00351   |
|    std                  | 1.19       |
|    value_loss           | 3.27       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 23.3        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 24          |
|    time_elapsed         | 445         |
|    total_timesteps      | 848304      |
| train/                  |             |
|    approx_kl            | 0.029718798 |
|    clip_fraction        | 0.271       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.76       |
|    explained_variance   | 0.565       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.249       |
|    n_updates            | 2060        |
|    policy_gradient_loss | 0.00213     |
|    std                  | 1.19        |
|    value_loss           | 2.87        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 23.5        |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 25          |
|    time_elapsed         | 463         |
|    total_timesteps      | 852400      |
| train/                  |             |
|    approx_kl            | 0.032330655 |
|    clip_fraction        | 0.296       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.77       |
|    explained_variance   | 0.492       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.26        |
|    n_updates            | 2070        |
|    policy_gradient_loss | -0.00437    |
|    std                  | 1.2         |
|    value_loss           | 2.98        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 119         |
|    ep_rew_mean          | 23          |
|    success_rate         | 0.43        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 26          |
|    time_elapsed         | 482         |
|    total_timesteps      | 856496      |
| train/                  |             |
|    approx_kl            | 0.026776876 |
|    clip_fraction        | 0.283       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.78       |
|    explained_variance   | 0.511       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.303       |
|    n_updates            | 2080        |
|    policy_gradient_loss | 0.00216     |
|    std                  | 1.2         |
|    value_loss           | 3.15        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | 22.3       |
|    success_rate         | 0.38       |
| time/                   |            |
|    fps                  | 220        |
|    iterations           | 27         |
|    time_elapsed         | 500        |
|    total_timesteps      | 860592     |
| train/                  |            |
|    approx_kl            | 0.02363675 |
|    clip_fraction        | 0.24       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.79      |
|    explained_variance   | 0.522      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.246      |
|    n_updates            | 2090       |
|    policy_gradient_loss | 0.000949   |
|    std                  | 1.21       |
|    value_loss           | 2.69       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 24.5        |
|    success_rate         | 0.47        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 28          |
|    time_elapsed         | 519         |
|    total_timesteps      | 864688      |
| train/                  |             |
|    approx_kl            | 0.026091322 |
|    clip_fraction        | 0.281       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.8        |
|    explained_variance   | 0.579       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.267       |
|    n_updates            | 2100        |
|    policy_gradient_loss | 0.00472     |
|    std                  | 1.21        |
|    value_loss           | 3.01        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 24.4        |
|    success_rate         | 0.44        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 29          |
|    time_elapsed         | 537         |
|    total_timesteps      | 868784      |
| train/                  |             |
|    approx_kl            | 0.028453313 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.8        |
|    explained_variance   | 0.526       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.238       |
|    n_updates            | 2110        |
|    policy_gradient_loss | 0.00389     |
|    std                  | 1.21        |
|    value_loss           | 2.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 24.3        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 30          |
|    time_elapsed         | 556         |
|    total_timesteps      | 872880      |
| train/                  |             |
|    approx_kl            | 0.030212592 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.8        |
|    explained_variance   | 0.686       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.323       |
|    n_updates            | 2120        |
|    policy_gradient_loss | 0.000136    |
|    std                  | 1.21        |
|    value_loss           | 2.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 23.6        |
|    success_rate         | 0.42        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 31          |
|    time_elapsed         | 574         |
|    total_timesteps      | 876976      |
| train/                  |             |
|    approx_kl            | 0.033711597 |
|    clip_fraction        | 0.296       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.8        |
|    explained_variance   | 0.642       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.169       |
|    n_updates            | 2130        |
|    policy_gradient_loss | 0.00365     |
|    std                  | 1.22        |
|    value_loss           | 2.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 23.9        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 32          |
|    time_elapsed         | 593         |
|    total_timesteps      | 881072      |
| train/                  |             |
|    approx_kl            | 0.033886347 |
|    clip_fraction        | 0.307       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.82       |
|    explained_variance   | 0.689       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.282       |
|    n_updates            | 2140        |
|    policy_gradient_loss | 0.00268     |
|    std                  | 1.22        |
|    value_loss           | 3.43        |
-----------------------------------------
[2026-05-17 18:14:43] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=132252/250000 percent= 52.90% rate=   220.4 step/s eta=   8.90 min recent_reward=25.228
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 122         |
|    ep_rew_mean          | 23.6        |
|    success_rate         | 0.45        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 33          |
|    time_elapsed         | 611         |
|    total_timesteps      | 885168      |
| train/                  |             |
|    approx_kl            | 0.036991596 |
|    clip_fraction        | 0.307       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.82       |
|    explained_variance   | 0.494       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.291       |
|    n_updates            | 2150        |
|    policy_gradient_loss | -0.00074    |
|    std                  | 1.22        |
|    value_loss           | 2.65        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 114        |
|    ep_rew_mean          | 22.4       |
|    success_rate         | 0.39       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 34         |
|    time_elapsed         | 629        |
|    total_timesteps      | 889264     |
| train/                  |            |
|    approx_kl            | 0.04703857 |
|    clip_fraction        | 0.359      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.83      |
|    explained_variance   | 0.483      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.278      |
|    n_updates            | 2160       |
|    policy_gradient_loss | 0.00579    |
|    std                  | 1.23       |
|    value_loss           | 3.44       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_rew_mean          | 21.3        |
|    success_rate         | 0.35        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 35          |
|    time_elapsed         | 648         |
|    total_timesteps      | 893360      |
| train/                  |             |
|    approx_kl            | 0.040272687 |
|    clip_fraction        | 0.342       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.84       |
|    explained_variance   | 0.626       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.344       |
|    n_updates            | 2170        |
|    policy_gradient_loss | 0.00171     |
|    std                  | 1.23        |
|    value_loss           | 3.36        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 108        |
|    ep_rew_mean          | 21         |
|    success_rate         | 0.32       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 36         |
|    time_elapsed         | 666        |
|    total_timesteps      | 897456     |
| train/                  |            |
|    approx_kl            | 0.03733389 |
|    clip_fraction        | 0.282      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.85      |
|    explained_variance   | 0.512      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.317      |
|    n_updates            | 2180       |
|    policy_gradient_loss | 0.00747    |
|    std                  | 1.24       |
|    value_loss           | 3.95       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 112         |
|    ep_rew_mean          | 23.5        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 37          |
|    time_elapsed         | 685         |
|    total_timesteps      | 901552      |
| train/                  |             |
|    approx_kl            | 0.034472834 |
|    clip_fraction        | 0.298       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.86       |
|    explained_variance   | 0.54        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.499       |
|    n_updates            | 2190        |
|    policy_gradient_loss | 0.00328     |
|    std                  | 1.24        |
|    value_loss           | 3.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 22.9        |
|    success_rate         | 0.38        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 38          |
|    time_elapsed         | 704         |
|    total_timesteps      | 905648      |
| train/                  |             |
|    approx_kl            | 0.029821394 |
|    clip_fraction        | 0.277       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.86       |
|    explained_variance   | 0.662       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.396       |
|    n_updates            | 2200        |
|    policy_gradient_loss | -0.00209    |
|    std                  | 1.23        |
|    value_loss           | 2.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | 23.4        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 39          |
|    time_elapsed         | 723         |
|    total_timesteps      | 909744      |
| train/                  |             |
|    approx_kl            | 0.041062728 |
|    clip_fraction        | 0.312       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.86       |
|    explained_variance   | 0.584       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.37        |
|    n_updates            | 2210        |
|    policy_gradient_loss | 0.0104      |
|    std                  | 1.25        |
|    value_loss           | 3.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 22.2        |
|    success_rate         | 0.35        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 40          |
|    time_elapsed         | 742         |
|    total_timesteps      | 913840      |
| train/                  |             |
|    approx_kl            | 0.042746566 |
|    clip_fraction        | 0.343       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.88       |
|    explained_variance   | 0.663       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.301       |
|    n_updates            | 2220        |
|    policy_gradient_loss | 0.00692     |
|    std                  | 1.25        |
|    value_loss           | 3.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_rew_mean          | 20.8        |
|    success_rate         | 0.33        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 41          |
|    time_elapsed         | 760         |
|    total_timesteps      | 917936      |
| train/                  |             |
|    approx_kl            | 0.037072696 |
|    clip_fraction        | 0.334       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.89       |
|    explained_variance   | 0.648       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.366       |
|    n_updates            | 2230        |
|    policy_gradient_loss | 0.00669     |
|    std                  | 1.25        |
|    value_loss           | 2.98        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 110         |
|    ep_rew_mean          | 20.5        |
|    success_rate         | 0.34        |
| time/                   |             |
|    fps                  | 220         |
|    iterations           | 42          |
|    time_elapsed         | 778         |
|    total_timesteps      | 922032      |
| train/                  |             |
|    approx_kl            | 0.049903046 |
|    clip_fraction        | 0.356       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.9        |
|    explained_variance   | 0.453       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.515       |
|    n_updates            | 2240        |
|    policy_gradient_loss | 0.00971     |
|    std                  | 1.25        |
