Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_gpsi_s2/tensorboard/PPO_1
[2026-05-17 14:36:35] N3FZ_TRAIN_START config=decouple_deepsets_gpsi total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.232       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.17       |
|    explained_variance   | 0.0167      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.104       |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.025      |
|    std                  | 0.969       |
|    value_loss           | 0.768       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 377         |
|    ep_rew_mean          | -3.41       |
|    success_rate         | 0.0566      |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 5           |
|    time_elapsed         | 94          |
|    total_timesteps      | 20480       |
| train/                  |             |
|    approx_kl            | 0.012239186 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.15       |
|    explained_variance   | -0.147      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.359       |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0123     |
|    std                  | 0.964       |
|    value_loss           | 1.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 336         |
|    ep_rew_mean          | 0.161       |
|    success_rate         | 0.0845      |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 6           |
|    time_elapsed         | 112         |
|    total_timesteps      | 24576       |
| train/                  |             |
|    approx_kl            | 0.012335381 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.613       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.26        |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0154     |
|    std                  | 0.96        |
|    value_loss           | 0.929       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 305         |
|    ep_rew_mean          | 2.65        |
|    success_rate         | 0.086       |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 7           |
|    time_elapsed         | 131         |
|    total_timesteps      | 28672       |
| train/                  |             |
|    approx_kl            | 0.009991789 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.692       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.521       |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.00895    |
|    std                  | 0.957       |
|    value_loss           | 2           |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 263          |
|    ep_rew_mean          | 8.38         |
|    success_rate         | 0.13         |
| time/                   |              |
|    fps                  | 218          |
|    iterations           | 8            |
|    time_elapsed         | 150          |
|    total_timesteps      | 32768        |
| train/                  |              |
|    approx_kl            | 0.0084970035 |
|    clip_fraction        | 0.103        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.12        |
|    explained_variance   | 0.76         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.38         |
|    n_updates            | 70           |
|    policy_gradient_loss | -0.00757     |
|    std                  | 0.958        |
|    value_loss           | 1.68         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 198          |
|    ep_rew_mean          | 11.3         |
|    success_rate         | 0.15         |
| time/                   |              |
|    fps                  | 218          |
|    iterations           | 9            |
|    time_elapsed         | 168          |
|    total_timesteps      | 36864        |
| train/                  |              |
|    approx_kl            | 0.0108632045 |
|    clip_fraction        | 0.115        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.12        |
|    explained_variance   | 0.811        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.621        |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00953     |
|    std                  | 0.956        |
|    value_loss           | 2.23         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 180          |
|    ep_rew_mean          | 11.7         |
|    success_rate         | 0.14         |
| time/                   |              |
|    fps                  | 218          |
|    iterations           | 10           |
|    time_elapsed         | 187          |
|    total_timesteps      | 40960        |
| train/                  |              |
|    approx_kl            | 0.0105894515 |
|    clip_fraction        | 0.114        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.12        |
|    explained_variance   | 0.67         |
|    learning_rate        | 0.0003       |
|    loss                 | 1.14         |
|    n_updates            | 90           |
|    policy_gradient_loss | -0.00606     |
|    std                  | 0.958        |
|    value_loss           | 4.43         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | 11.2        |
|    success_rate         | 0.12        |
| time/                   |             |
|    fps                  | 218         |
|    iterations           | 11          |
|    time_elapsed         | 206         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.008876516 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.815       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.413       |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.00932    |
|    std                  | 0.957       |
|    value_loss           | 1.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 9.46        |
|    success_rate         | 0.07        |
| time/                   |             |
|    fps                  | 218         |
|    iterations           | 12          |
|    time_elapsed         | 224         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.010724379 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.773       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.24        |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.00786    |
|    std                  | 0.961       |
|    value_loss           | 3.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 9.36        |
|    success_rate         | 0.06        |
| time/                   |             |
|    fps                  | 218         |
|    iterations           | 13          |
|    time_elapsed         | 243         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.011389611 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.16        |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00882    |
|    std                  | 0.963       |
|    value_loss           | 3.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 8.91        |
|    success_rate         | 0.04        |
| time/                   |             |
|    fps                  | 218         |
|    iterations           | 14          |
|    time_elapsed         | 262         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.012601506 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.677       |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00801    |
|    std                  | 0.962       |
|    value_loss           | 2.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 157         |
|    ep_rew_mean          | 9.36        |
|    success_rate         | 0.03        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 15          |
|    time_elapsed         | 281         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.009938966 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.428       |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00922    |
|    std                  | 0.96        |
|    value_loss           | 1.83        |
-----------------------------------------
[2026-05-17 14:41:35] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=65224/750000 percent=  8.70% rate=   217.4 step/s eta=  52.49 min recent_reward=10.399
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 159         |
|    ep_rew_mean          | 10.1        |
|    success_rate         | 0.04        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 16          |
|    time_elapsed         | 301         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.016359083 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.934       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.117       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.0105     |
|    std                  | 0.957       |
|    value_loss           | 0.8         |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 168       |
|    ep_rew_mean          | 9.51      |
|    success_rate         | 0.03      |
| time/                   |           |
|    fps                  | 217       |
|    iterations           | 17        |
|    time_elapsed         | 320       |
|    total_timesteps      | 69632     |
| train/                  |           |
|    approx_kl            | 0.0143721 |
|    clip_fraction        | 0.169     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.12     |
|    explained_variance   | 0.857     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.455     |
|    n_updates            | 160       |
|    policy_gradient_loss | -0.0113   |
|    std                  | 0.955     |
|    value_loss           | 2.9       |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | 10.8        |
|    success_rate         | 0.07        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 18          |
|    time_elapsed         | 340         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.015353492 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.908       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.316       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00681    |
|    std                  | 0.954       |
|    value_loss           | 1.47        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | 12.2        |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 19          |
|    time_elapsed         | 358         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.019060437 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.7         |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00619    |
|    std                  | 0.951       |
|    value_loss           | 2.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 169         |
|    ep_rew_mean          | 12.4        |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 20          |
|    time_elapsed         | 377         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.015498079 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.797       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.693       |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00647    |
|    std                  | 0.947       |
|    value_loss           | 2.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | 13.6        |
|    success_rate         | 0.16        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 21          |
|    time_elapsed         | 396         |
|    total_timesteps      | 86016       |
| train/                  |             |
|    approx_kl            | 0.016680269 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.648       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.724       |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.0076     |
|    std                  | 0.944       |
|    value_loss           | 2.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | 13.4        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 22          |
|    time_elapsed         | 414         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.018269818 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.453       |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.0059     |
|    std                  | 0.94        |
|    value_loss           | 2.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 153         |
|    ep_rew_mean          | 13.5        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 23          |
|    time_elapsed         | 433         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.018542157 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.472       |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00499    |
|    std                  | 0.941       |
|    value_loss           | 2.82        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | 14.4        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 24          |
|    time_elapsed         | 452         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.016765967 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.885       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00689    |
|    std                  | 0.937       |
|    value_loss           | 2.03        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | 15.8        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 25          |
|    time_elapsed         | 470         |
|    total_timesteps      | 102400      |
| train/                  |             |
|    approx_kl            | 0.018587109 |
|    clip_fraction        | 0.207       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.75        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.32        |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00493    |
|    std                  | 0.94        |
|    value_loss           | 3.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 14.8        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 26          |
|    time_elapsed         | 490         |
|    total_timesteps      | 106496      |
| train/                  |             |
|    approx_kl            | 0.022326745 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.733       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.905       |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00284    |
|    std                  | 0.938       |
|    value_loss           | 3.91        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 137         |
|    ep_rew_mean          | 13.6        |
|    success_rate         | 0.17        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 27          |
|    time_elapsed         | 509         |
|    total_timesteps      | 110592      |
| train/                  |             |
|    approx_kl            | 0.016114712 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.617       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.13        |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.000308   |
|    std                  | 0.942       |
|    value_loss           | 4.97        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 143        |
|    ep_rew_mean          | 12.9       |
|    success_rate         | 0.12       |
| time/                   |            |
|    fps                  | 217        |
|    iterations           | 28         |
|    time_elapsed         | 528        |
|    total_timesteps      | 114688     |
| train/                  |            |
|    approx_kl            | 0.01891131 |
|    clip_fraction        | 0.22       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.08      |
|    explained_variance   | 0.718      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.754      |
|    n_updates            | 270        |
|    policy_gradient_loss | -0.00136   |
|    std                  | 0.947      |
|    value_loss           | 3.59       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 151         |
|    ep_rew_mean          | 12.4        |
|    success_rate         | 0.09        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 29          |
|    time_elapsed         | 547         |
|    total_timesteps      | 118784      |
| train/                  |             |
|    approx_kl            | 0.022682104 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.852       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.154       |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00782    |
|    std                  | 0.95        |
|    value_loss           | 1.06        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 157         |
|    ep_rew_mean          | 11.7        |
|    success_rate         | 0.09        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 30          |
|    time_elapsed         | 567         |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.025619712 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.478       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00639    |
|    std                  | 0.95        |
|    value_loss           | 1.96        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | 12.5        |
|    success_rate         | 0.12        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 31          |
|    time_elapsed         | 587         |
|    total_timesteps      | 126976      |
| train/                  |             |
|    approx_kl            | 0.022506412 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.504       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00519    |
|    std                  | 0.948       |
|    value_loss           | 2.89        |
-----------------------------------------
[2026-05-17 14:46:35] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=129412/750000 percent= 17.25% rate=   215.7 step/s eta=  47.95 min recent_reward=11.563
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 12.2        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 32          |
|    time_elapsed         | 607         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.023314927 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.325       |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00674    |
|    std                  | 0.947       |
|    value_loss           | 2.54        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | 11.2        |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 33          |
|    time_elapsed         | 626         |
|    total_timesteps      | 135168      |
| train/                  |             |
|    approx_kl            | 0.019279107 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.123       |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00777    |
|    std                  | 0.944       |
|    value_loss           | 1.21        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 182        |
|    ep_rew_mean          | 12.3       |
|    success_rate         | 0.16       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 34         |
|    time_elapsed         | 645        |
|    total_timesteps      | 139264     |
| train/                  |            |
|    approx_kl            | 0.01932145 |
|    clip_fraction        | 0.214      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.08      |
|    explained_variance   | 0.828      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.532      |
|    n_updates            | 330        |
|    policy_gradient_loss | -0.000419  |
|    std                  | 0.946      |
|    value_loss           | 2.81       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | 12.6        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 35          |
|    time_elapsed         | 664         |
|    total_timesteps      | 143360      |
| train/                  |             |
|    approx_kl            | 0.022265974 |
|    clip_fraction        | 0.222       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.848       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.306       |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00608    |
|    std                  | 0.951       |
|    value_loss           | 2.1         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 171        |
|    ep_rew_mean          | 12.1       |
|    success_rate         | 0.14       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 36         |
|    time_elapsed         | 683        |
|    total_timesteps      | 147456     |
| train/                  |            |
|    approx_kl            | 0.02095552 |
|    clip_fraction        | 0.227      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.1       |
|    explained_variance   | 0.829      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.369      |
|    n_updates            | 350        |
|    policy_gradient_loss | -0.00709   |
|    std                  | 0.949      |
|    value_loss           | 2.12       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | 12.9        |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 37          |
|    time_elapsed         | 701         |
|    total_timesteps      | 151552      |
| train/                  |             |
|    approx_kl            | 0.025468051 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.867       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.403       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00443    |
|    std                  | 0.947       |
|    value_loss           | 1.79        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 184         |
|    ep_rew_mean          | 12.8        |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 38          |
|    time_elapsed         | 721         |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.029435365 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.435       |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00502    |
|    std                  | 0.948       |
|    value_loss           | 3.26        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 183        |
|    ep_rew_mean          | 13.3       |
|    success_rate         | 0.2        |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 39         |
|    time_elapsed         | 740        |
|    total_timesteps      | 159744     |
| train/                  |            |
|    approx_kl            | 0.02657723 |
|    clip_fraction        | 0.274      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.09      |
|    explained_variance   | 0.908      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.07       |
|    n_updates            | 380        |
|    policy_gradient_loss | -0.00822   |
|    std                  | 0.943      |
|    value_loss           | 0.775      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 175         |
|    ep_rew_mean          | 14.9        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 40          |
|    time_elapsed         | 760         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.027054343 |
|    clip_fraction        | 0.257       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.351       |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.0045     |
|    std                  | 0.942       |
|    value_loss           | 2.38        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 177         |
|    ep_rew_mean          | 13          |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 41          |
|    time_elapsed         | 778         |
|    total_timesteps      | 167936      |
| train/                  |             |
|    approx_kl            | 0.017747195 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.852       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.613       |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.000341   |
|    std                  | 0.946       |
|    value_loss           | 2.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | 11.6        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 42          |
|    time_elapsed         | 797         |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.028671004 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.354       |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.0028     |
|    std                  | 0.947       |
|    value_loss           | 1.68        |
-----------------------------------------
-----------------------------------------
