Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s3/tensorboard/PPO_1
[2026-05-17 14:41:38] N3FZ_TRAIN_START config=decouple_deepsets_obs total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
[2026-05-17 14:46:38] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=64028/750000 percent=  8.54% rate=   213.4 step/s eta=  53.57 min recent_reward=7.852
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 181         |
|    ep_rew_mean          | 8.08        |
|    success_rate         | 0.07        |
| time/                   |             |
|    fps                  | 213         |
|    iterations           | 16          |
|    time_elapsed         | 306         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.014333631 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.192       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.0107     |
|    std                  | 0.946       |
|    value_loss           | 1.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 9.12        |
|    success_rate         | 0.09        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 17          |
|    time_elapsed         | 325         |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 0.016128968 |
|    clip_fraction        | 0.179       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.827       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.492       |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0086     |
|    std                  | 0.948       |
|    value_loss           | 2.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 178         |
|    ep_rew_mean          | 8.5         |
|    success_rate         | 0.06        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 18          |
|    time_elapsed         | 343         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.015317562 |
|    clip_fraction        | 0.171       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.783       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.457       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00679    |
|    std                  | 0.946       |
|    value_loss           | 2.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 9.09        |
|    success_rate         | 0.08        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 19          |
|    time_elapsed         | 362         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.013557453 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.175       |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00888    |
|    std                  | 0.945       |
|    value_loss           | 1.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 183         |
|    ep_rew_mean          | 9.08        |
|    success_rate         | 0.08        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 20          |
|    time_elapsed         | 382         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.015995111 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.84        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.114       |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.943       |
|    value_loss           | 1.48        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 186         |
|    ep_rew_mean          | 9.59        |
|    success_rate         | 0.1         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 21          |
|    time_elapsed         | 400         |
|    total_timesteps      | 86016       |
| train/                  |             |
|    approx_kl            | 0.014462855 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.225       |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00643    |
|    std                  | 0.942       |
|    value_loss           | 1.55        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 193       |
|    ep_rew_mean          | 10.7      |
|    success_rate         | 0.15      |
| time/                   |           |
|    fps                  | 214       |
|    iterations           | 22        |
|    time_elapsed         | 419       |
|    total_timesteps      | 90112     |
| train/                  |           |
|    approx_kl            | 0.0196425 |
|    clip_fraction        | 0.184     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.07     |
|    explained_variance   | 0.811     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.532     |
|    n_updates            | 210       |
|    policy_gradient_loss | -0.00735  |
|    std                  | 0.947     |
|    value_loss           | 1.98      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 197         |
|    ep_rew_mean          | 10.4        |
|    success_rate         | 0.17        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 23          |
|    time_elapsed         | 438         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.021515138 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.769       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.763       |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00448    |
|    std                  | 0.946       |
|    value_loss           | 3.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 192         |
|    ep_rew_mean          | 11.1        |
|    success_rate         | 0.17        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 24          |
|    time_elapsed         | 456         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.018098861 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.748       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.488       |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00225    |
|    std                  | 0.945       |
|    value_loss           | 2.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 182         |
|    ep_rew_mean          | 12          |
|    success_rate         | 0.16        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 25          |
|    time_elapsed         | 475         |
|    total_timesteps      | 102400      |
| train/                  |             |
|    approx_kl            | 0.018971542 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.785       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.34        |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00641    |
|    std                  | 0.943       |
|    value_loss           | 2.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 176         |
|    ep_rew_mean          | 11.8        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 26          |
|    time_elapsed         | 493         |
|    total_timesteps      | 106496      |
| train/                  |             |
|    approx_kl            | 0.017330319 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.811       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.426       |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00837    |
|    std                  | 0.944       |
|    value_loss           | 2.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 162         |
|    ep_rew_mean          | 12.7        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 27          |
|    time_elapsed         | 512         |
|    total_timesteps      | 110592      |
| train/                  |             |
|    approx_kl            | 0.020940524 |
|    clip_fraction        | 0.211       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.748       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.293       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00505    |
|    std                  | 0.941       |
|    value_loss           | 2.3         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | 12.9        |
|    success_rate         | 0.17        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 28          |
|    time_elapsed         | 531         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.021620803 |
|    clip_fraction        | 0.186       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.767       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.442       |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00508    |
|    std                  | 0.94        |
|    value_loss           | 2.23        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 160         |
|    ep_rew_mean          | 13          |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 29          |
|    time_elapsed         | 549         |
|    total_timesteps      | 118784      |
| train/                  |             |
|    approx_kl            | 0.019905249 |
|    clip_fraction        | 0.168       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.378       |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00464    |
|    std                  | 0.942       |
|    value_loss           | 2.51        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 154         |
|    ep_rew_mean          | 12.6        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 30          |
|    time_elapsed         | 568         |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.019188195 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.693       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.524       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00805    |
|    std                  | 0.947       |
|    value_loss           | 2.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 153         |
|    ep_rew_mean          | 11.9        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 31          |
|    time_elapsed         | 586         |
|    total_timesteps      | 126976      |
| train/                  |             |
|    approx_kl            | 0.022570007 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.568       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.739       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00188    |
|    std                  | 0.947       |
|    value_loss           | 4.19        |
-----------------------------------------
[2026-05-17 14:51:38] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=129780/750000 percent= 17.30% rate=   216.3 step/s eta=  47.79 min recent_reward=12.840
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 11.8        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 32          |
|    time_elapsed         | 605         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.022888629 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.565       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.597       |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00261    |
|    std                  | 0.949       |
|    value_loss           | 2.86        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 11.1        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 33          |
|    time_elapsed         | 623         |
|    total_timesteps      | 135168      |
| train/                  |             |
|    approx_kl            | 0.019518675 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.578       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.42        |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00194    |
|    std                  | 0.947       |
|    value_loss           | 2.65        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 158        |
|    ep_rew_mean          | 12.2       |
|    success_rate         | 0.18       |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 34         |
|    time_elapsed         | 641        |
|    total_timesteps      | 139264     |
| train/                  |            |
|    approx_kl            | 0.02642479 |
|    clip_fraction        | 0.259      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.09      |
|    explained_variance   | 0.635      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.691      |
|    n_updates            | 330        |
|    policy_gradient_loss | -0.00422   |
|    std                  | 0.95       |
|    value_loss           | 3.86       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 165         |
|    ep_rew_mean          | 12.7        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 35          |
|    time_elapsed         | 660         |
|    total_timesteps      | 143360      |
| train/                  |             |
|    approx_kl            | 0.021001024 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.729       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.532       |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00284    |
|    std                  | 0.955       |
|    value_loss           | 2.41        |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 168       |
|    ep_rew_mean          | 13.4      |
|    success_rate         | 0.2       |
| time/                   |           |
|    fps                  | 217       |
|    iterations           | 36        |
|    time_elapsed         | 679       |
|    total_timesteps      | 147456    |
| train/                  |           |
|    approx_kl            | 0.0237241 |
|    clip_fraction        | 0.235     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.1      |
|    explained_variance   | 0.806     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.189     |
|    n_updates            | 350       |
|    policy_gradient_loss | -0.00901  |
|    std                  | 0.95      |
|    value_loss           | 1.68      |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | 14.4        |
|    success_rate         | 0.23        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 37          |
|    time_elapsed         | 697         |
|    total_timesteps      | 151552      |
| train/                  |             |
|    approx_kl            | 0.021309096 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.762       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.492       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00601    |
|    std                  | 0.946       |
|    value_loss           | 2.84        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | 13.4        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 38          |
|    time_elapsed         | 716         |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.023188766 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.693       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.288       |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00541    |
|    std                  | 0.947       |
|    value_loss           | 2.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 154         |
|    ep_rew_mean          | 13          |
|    success_rate         | 0.17        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 39          |
|    time_elapsed         | 734         |
|    total_timesteps      | 159744      |
| train/                  |             |
|    approx_kl            | 0.022619994 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.641       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.407       |
|    n_updates            | 380         |
|    policy_gradient_loss | 0.000925    |
|    std                  | 0.948       |
|    value_loss           | 3.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | 12.6        |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 40          |
|    time_elapsed         | 753         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.017719425 |
|    clip_fraction        | 0.21        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.187       |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00572    |
|    std                  | 0.953       |
|    value_loss           | 1.26        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 162         |
|    ep_rew_mean          | 12.8        |
|    success_rate         | 0.16        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 41          |
|    time_elapsed         | 772         |
|    total_timesteps      | 167936      |
| train/                  |             |
|    approx_kl            | 0.024986532 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.628       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.314       |
|    n_updates            | 400         |
|    policy_gradient_loss | -9.13e-05   |
|    std                  | 0.956       |
|    value_loss           | 2.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 177         |
|    ep_rew_mean          | 14.2        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 42          |
|    time_elapsed         | 791         |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.021703402 |
|    clip_fraction        | 0.241       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.786       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.214       |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00378    |
|    std                  | 0.953       |
|    value_loss           | 1.68        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
