Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s0/tensorboard/PPO_1
[2026-05-17 18:04:44] N3FZ_TRAIN_START config=decouple_deepsets_obs total_steps=250000 start_num_timesteps=750000
---------------------------------
| rollout/           |          |
|    loss                 | 0.285       |
|    n_updates            | 2000        |
|    policy_gradient_loss | -0.00196    |
|    std                  | 1.2         |
|    value_loss           | 3.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 22.9        |
|    success_rate         | 0.35        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 19          |
|    time_elapsed         | 351         |
|    total_timesteps      | 827824      |
| train/                  |             |
|    approx_kl            | 0.024889888 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.79       |
|    explained_variance   | 0.614       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.184       |
|    n_updates            | 2010        |
|    policy_gradient_loss | 0.000841    |
|    std                  | 1.2         |
|    value_loss           | 3.02        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 114         |
|    ep_rew_mean          | 22.3        |
|    success_rate         | 0.36        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 20          |
|    time_elapsed         | 369         |
|    total_timesteps      | 831920      |
| train/                  |             |
|    approx_kl            | 0.021551672 |
|    clip_fraction        | 0.19        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.81       |
|    explained_variance   | 0.64        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.207       |
|    n_updates            | 2020        |
|    policy_gradient_loss | -0.00362    |
|    std                  | 1.21        |
|    value_loss           | 2.39        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 23.7        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 21          |
|    time_elapsed         | 388         |
|    total_timesteps      | 836016      |
| train/                  |             |
|    approx_kl            | 0.024688154 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.82       |
|    explained_variance   | 0.558       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.223       |
|    n_updates            | 2030        |
|    policy_gradient_loss | -0.00409    |
|    std                  | 1.21        |
|    value_loss           | 3.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 22.5        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 22          |
|    time_elapsed         | 406         |
|    total_timesteps      | 840112      |
| train/                  |             |
|    approx_kl            | 0.019364461 |
|    clip_fraction        | 0.159       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.81       |
|    explained_variance   | 0.628       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.317       |
|    n_updates            | 2040        |
|    policy_gradient_loss | -0.00495    |
|    std                  | 1.21        |
|    value_loss           | 2.81        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 23.2        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 23          |
|    time_elapsed         | 424         |
|    total_timesteps      | 844208      |
| train/                  |             |
|    approx_kl            | 0.018387914 |
|    clip_fraction        | 0.176       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.83       |
|    explained_variance   | 0.642       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.384       |
|    n_updates            | 2050        |
|    policy_gradient_loss | -0.00553    |
|    std                  | 1.22        |
|    value_loss           | 3.34        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 111        |
|    ep_rew_mean          | 22.5       |
|    success_rate         | 0.37       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 24         |
|    time_elapsed         | 442        |
|    total_timesteps      | 848304     |
| train/                  |            |
|    approx_kl            | 0.02603994 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.84      |
|    explained_variance   | 0.4        |
|    learning_rate        | 0.0003     |
|    loss                 | 0.506      |
|    n_updates            | 2060       |
|    policy_gradient_loss | 0.00424    |
|    std                  | 1.22       |
|    value_loss           | 4.13       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 112         |
|    ep_rew_mean          | 22.8        |
|    success_rate         | 0.38        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 25          |
|    time_elapsed         | 461         |
|    total_timesteps      | 852400      |
| train/                  |             |
|    approx_kl            | 0.021754991 |
|    clip_fraction        | 0.225       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.85       |
|    explained_variance   | 0.53        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.282       |
|    n_updates            | 2070        |
|    policy_gradient_loss | -0.00411    |
|    std                  | 1.22        |
|    value_loss           | 3.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 23.5        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 26          |
|    time_elapsed         | 480         |
|    total_timesteps      | 856496      |
| train/                  |             |
|    approx_kl            | 0.027283784 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.85       |
|    explained_variance   | 0.595       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.472       |
|    n_updates            | 2080        |
|    policy_gradient_loss | -0.00441    |
|    std                  | 1.22        |
|    value_loss           | 2.52        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 23.6        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 27          |
|    time_elapsed         | 498         |
|    total_timesteps      | 860592      |
| train/                  |             |
|    approx_kl            | 0.021209512 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.84       |
|    explained_variance   | 0.593       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.248       |
|    n_updates            | 2090        |
|    policy_gradient_loss | 0.00227     |
|    std                  | 1.22        |
|    value_loss           | 3.33        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 23.2        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 28          |
|    time_elapsed         | 516         |
|    total_timesteps      | 864688      |
| train/                  |             |
|    approx_kl            | 0.026223697 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.84       |
|    explained_variance   | 0.521       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.228       |
|    n_updates            | 2100        |
|    policy_gradient_loss | -0.00108    |
|    std                  | 1.22        |
|    value_loss           | 2.88        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 108         |
|    ep_rew_mean          | 23.4        |
|    success_rate         | 0.42        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 29          |
|    time_elapsed         | 534         |
|    total_timesteps      | 868784      |
| train/                  |             |
|    approx_kl            | 0.027015392 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.84       |
|    explained_variance   | 0.507       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.57        |
|    n_updates            | 2110        |
|    policy_gradient_loss | -0.000131   |
|    std                  | 1.22        |
|    value_loss           | 4.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 110         |
|    ep_rew_mean          | 22.7        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 30          |
|    time_elapsed         | 553         |
|    total_timesteps      | 872880      |
| train/                  |             |
|    approx_kl            | 0.029093398 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.82       |
|    explained_variance   | 0.539       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.287       |
|    n_updates            | 2120        |
|    policy_gradient_loss | 0.00147     |
|    std                  | 1.21        |
|    value_loss           | 2.64        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_rew_mean          | 22.4        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 31          |
|    time_elapsed         | 572         |
|    total_timesteps      | 876976      |
| train/                  |             |
|    approx_kl            | 0.021063592 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.82       |
|    explained_variance   | 0.519       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.564       |
|    n_updates            | 2130        |
|    policy_gradient_loss | -0.00144    |
|    std                  | 1.22        |
|    value_loss           | 3.83        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 111         |
|    ep_rew_mean          | 22          |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 222         |
|    iterations           | 32          |
|    time_elapsed         | 590         |
|    total_timesteps      | 881072      |
| train/                  |             |
|    approx_kl            | 0.020449515 |
|    clip_fraction        | 0.21        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.85       |
|    explained_variance   | 0.579       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.544       |
|    n_updates            | 2140        |
|    policy_gradient_loss | 0.00289     |
|    std                  | 1.22        |
|    value_loss           | 3.52        |
-----------------------------------------
[2026-05-17 18:14:44] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=132880/250000 percent= 53.15% rate=   221.5 step/s eta=   8.81 min recent_reward=22.637
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 21.8        |
|    success_rate         | 0.35        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 33          |
|    time_elapsed         | 608         |
|    total_timesteps      | 885168      |
| train/                  |             |
|    approx_kl            | 0.026373982 |
|    clip_fraction        | 0.246       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.84       |
|    explained_variance   | 0.475       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.282       |
|    n_updates            | 2150        |
|    policy_gradient_loss | -0.00028    |
|    std                  | 1.22        |
|    value_loss           | 3.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 22.8        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 34          |
|    time_elapsed         | 627         |
|    total_timesteps      | 889264      |
| train/                  |             |
|    approx_kl            | 0.026842544 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.86       |
|    explained_variance   | 0.671       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.403       |
|    n_updates            | 2160        |
|    policy_gradient_loss | -0.00516    |
|    std                  | 1.23        |
|    value_loss           | 2.71        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | 22.5       |
|    success_rate         | 0.36       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 35         |
|    time_elapsed         | 646        |
|    total_timesteps      | 893360     |
| train/                  |            |
|    approx_kl            | 0.02019022 |
|    clip_fraction        | 0.199      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.86      |
|    explained_variance   | 0.501      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.251      |
|    n_updates            | 2170       |
|    policy_gradient_loss | 0.00237    |
|    std                  | 1.23       |
|    value_loss           | 3.46       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 113         |
|    ep_rew_mean          | 21.7        |
|    success_rate         | 0.35        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 36          |
|    time_elapsed         | 664         |
|    total_timesteps      | 897456      |
| train/                  |             |
|    approx_kl            | 0.026831876 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.87       |
|    explained_variance   | 0.612       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.443       |
|    n_updates            | 2180        |
|    policy_gradient_loss | -0.000944   |
|    std                  | 1.23        |
|    value_loss           | 3.28        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 109         |
|    ep_rew_mean          | 20.5        |
|    success_rate         | 0.29        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 37          |
|    time_elapsed         | 683         |
|    total_timesteps      | 901552      |
| train/                  |             |
|    approx_kl            | 0.025484443 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.89       |
|    explained_variance   | 0.602       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.448       |
|    n_updates            | 2190        |
|    policy_gradient_loss | -0.000534   |
|    std                  | 1.25        |
|    value_loss           | 3.17        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 110        |
|    ep_rew_mean          | 20.1       |
|    success_rate         | 0.27       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 38         |
|    time_elapsed         | 702        |
|    total_timesteps      | 905648     |
| train/                  |            |
|    approx_kl            | 0.02628358 |
|    clip_fraction        | 0.201      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.91      |
|    explained_variance   | 0.519      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.392      |
|    n_updates            | 2200       |
|    policy_gradient_loss | -0.00587   |
|    std                  | 1.25       |
|    value_loss           | 3.58       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 114        |
|    ep_rew_mean          | 21.7       |
|    success_rate         | 0.33       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 39         |
|    time_elapsed         | 721        |
|    total_timesteps      | 909744     |
| train/                  |            |
|    approx_kl            | 0.02609444 |
|    clip_fraction        | 0.218      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.92      |
|    explained_variance   | 0.649      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.459      |
|    n_updates            | 2210       |
|    policy_gradient_loss | -0.00248   |
|    std                  | 1.25       |
|    value_loss           | 3.85       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 23.4        |
|    success_rate         | 0.38        |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 40          |
|    time_elapsed         | 739         |
|    total_timesteps      | 913840      |
| train/                  |             |
|    approx_kl            | 0.027035564 |
|    clip_fraction        | 0.253       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.92       |
|    explained_variance   | 0.593       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.154       |
|    n_updates            | 2220        |
|    policy_gradient_loss | 0.000683    |
|    std                  | 1.25        |
|    value_loss           | 2.19        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | 24.5       |
|    success_rate         | 0.43       |
| time/                   |            |
|    fps                  | 221        |
|    iterations           | 41         |
|    time_elapsed         | 758        |
|    total_timesteps      | 917936     |
| train/                  |            |
|    approx_kl            | 0.02650029 |
|    clip_fraction        | 0.219      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.9       |
|    explained_variance   | 0.689      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.195      |
|    n_updates            | 2230       |
|    policy_gradient_loss | -0.0031    |
|    std                  | 1.24       |
|    value_loss           | 2.11       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 118         |
|    ep_rew_mean          | 23.6        |
|    success_rate         | 0.4         |
| time/                   |             |
|    fps                  | 221         |
|    iterations           | 42          |
|    time_elapsed         | 776         |
|    total_timesteps      | 922032      |
| train/                  |             |
|    approx_kl            | 0.026803086 |
|    clip_fraction        | 0.242       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.88       |
|    explained_variance   | 0.537       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.384       |
|    n_updates            | 2240        |
|    policy_gradient_loss | 0.000965    |
|    std                  | 1.23        |
|    value_loss           | 3.27        |
