Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_gpsi_s0/tensorboard/PPO_1
[2026-05-17 14:36:31] N3FZ_TRAIN_START config=decouple_deepsets_gpsi total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    loss                 | 0.56        |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00918    |
|    std                  | 0.968       |
|    value_loss           | 2.4         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 172         |
|    ep_rew_mean          | 13.8        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 11          |
|    time_elapsed         | 210         |
|    total_timesteps      | 45056       |
| train/                  |             |
|    approx_kl            | 0.008643461 |
|    clip_fraction        | 0.0968      |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.15       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.524       |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.00791    |
|    std                  | 0.965       |
|    value_loss           | 1.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 164         |
|    ep_rew_mean          | 15.3        |
|    success_rate         | 0.22        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 12          |
|    time_elapsed         | 228         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.015772084 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.486       |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.0047     |
|    std                  | 0.963       |
|    value_loss           | 2.49        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 156        |
|    ep_rew_mean          | 15.5       |
|    success_rate         | 0.24       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 13         |
|    time_elapsed         | 247        |
|    total_timesteps      | 53248      |
| train/                  |            |
|    approx_kl            | 0.01039329 |
|    clip_fraction        | 0.129      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.14      |
|    explained_variance   | 0.624      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.05       |
|    n_updates            | 120        |
|    policy_gradient_loss | -0.00407   |
|    std                  | 0.964      |
|    value_loss           | 4.39       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 15.7        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 14          |
|    time_elapsed         | 265         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.013200298 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.564       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.993       |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00478    |
|    std                  | 0.966       |
|    value_loss           | 4.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | 14.2        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 15          |
|    time_elapsed         | 285         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.010629415 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.614       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.566       |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00373    |
|    std                  | 0.963       |
|    value_loss           | 2.51        |
-----------------------------------------
[2026-05-17 14:41:31] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=64336/750000 percent=  8.58% rate=   214.4 step/s eta=  53.29 min recent_reward=11.665
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 13          |
|    success_rate         | 0.16        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 16          |
|    time_elapsed         | 305         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.013251627 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.609       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.935       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00433    |
|    std                  | 0.965       |
|    value_loss           | 3.81        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 126          |
|    ep_rew_mean          | 12.9         |
|    success_rate         | 0.17         |
| time/                   |              |
|    fps                  | 214          |
|    iterations           | 17           |
|    time_elapsed         | 324          |
|    total_timesteps      | 69632        |
| train/                  |              |
|    approx_kl            | 0.0142245805 |
|    clip_fraction        | 0.134        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.14        |
|    explained_variance   | 0.556        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.35         |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00626     |
|    std                  | 0.963        |
|    value_loss           | 5.45         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 13.8        |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 18          |
|    time_elapsed         | 343         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.015048201 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.519       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.857       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00555    |
|    std                  | 0.962       |
|    value_loss           | 3.58        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 135        |
|    ep_rew_mean          | 14.1       |
|    success_rate         | 0.16       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 19         |
|    time_elapsed         | 363        |
|    total_timesteps      | 77824      |
| train/                  |            |
|    approx_kl            | 0.01322637 |
|    clip_fraction        | 0.141      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.14      |
|    explained_variance   | 0.647      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.834      |
|    n_updates            | 180        |
|    policy_gradient_loss | -0.00523   |
|    std                  | 0.962      |
|    value_loss           | 3.75       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 14.6        |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 20          |
|    time_elapsed         | 381         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.017168662 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.691       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.745       |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00541    |
|    std                  | 0.964       |
|    value_loss           | 3.46        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 14.6        |
|    success_rate         | 0.16        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 21          |
|    time_elapsed         | 400         |
|    total_timesteps      | 86016       |
| train/                  |             |
|    approx_kl            | 0.013252735 |
|    clip_fraction        | 0.152       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.14       |
|    explained_variance   | 0.752       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.77        |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00475    |
|    std                  | 0.962       |
|    value_loss           | 2.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 17.1        |
|    success_rate         | 0.23        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 22          |
|    time_elapsed         | 419         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.015144685 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.715       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.722       |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00775    |
|    std                  | 0.961       |
|    value_loss           | 3.33        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 17.7        |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 23          |
|    time_elapsed         | 437         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.014369516 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.606       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.399       |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00579    |
|    std                  | 0.957       |
|    value_loss           | 3.41        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 18.4        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 24          |
|    time_elapsed         | 456         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.010635115 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.629       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.41        |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00379    |
|    std                  | 0.956       |
|    value_loss           | 4.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 17.5        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 25          |
|    time_elapsed         | 476         |
|    total_timesteps      | 102400      |
| train/                  |             |
|    approx_kl            | 0.014529759 |
|    clip_fraction        | 0.155       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.49        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00645    |
|    std                  | 0.954       |
|    value_loss           | 4.95        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 122        |
|    ep_rew_mean          | 16.2       |
|    success_rate         | 0.24       |
| time/                   |            |
|    fps                  | 214        |
|    iterations           | 26         |
|    time_elapsed         | 495        |
|    total_timesteps      | 106496     |
| train/                  |            |
|    approx_kl            | 0.01639049 |
|    clip_fraction        | 0.175      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.11      |
|    explained_variance   | 0.413      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.72       |
|    n_updates            | 250        |
|    policy_gradient_loss | -0.0039    |
|    std                  | 0.955      |
|    value_loss           | 5.53       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 121          |
|    ep_rew_mean          | 15.6         |
|    success_rate         | 0.2          |
| time/                   |              |
|    fps                  | 215          |
|    iterations           | 27           |
|    time_elapsed         | 514          |
|    total_timesteps      | 110592       |
| train/                  |              |
|    approx_kl            | 0.0153734945 |
|    clip_fraction        | 0.147        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.11        |
|    explained_variance   | 0.582        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.31         |
|    n_updates            | 260          |
|    policy_gradient_loss | -0.00661     |
|    std                  | 0.956        |
|    value_loss           | 4.6          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | 15.1        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 28          |
|    time_elapsed         | 533         |
|    total_timesteps      | 114688      |
| train/                  |             |
|    approx_kl            | 0.015922662 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.587       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.01        |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00371    |
|    std                  | 0.957       |
|    value_loss           | 4.75        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 121         |
|    ep_rew_mean          | 16.9        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 29          |
|    time_elapsed         | 552         |
|    total_timesteps      | 118784      |
| train/                  |             |
|    approx_kl            | 0.015807664 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.499       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.52        |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.0049     |
|    std                  | 0.957       |
|    value_loss           | 5.87        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 130         |
|    ep_rew_mean          | 18.8        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 30          |
|    time_elapsed         | 571         |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.015462688 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.614       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.728       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00543    |
|    std                  | 0.955       |
|    value_loss           | 3.11        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 135         |
|    ep_rew_mean          | 18.2        |
|    success_rate         | 0.27        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 31          |
|    time_elapsed         | 591         |
|    total_timesteps      | 126976      |
| train/                  |             |
|    approx_kl            | 0.017587882 |
|    clip_fraction        | 0.201       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.682       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.431       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.0082     |
|    std                  | 0.952       |
|    value_loss           | 2.95        |
-----------------------------------------
[2026-05-17 14:46:31] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_gpsi steps=128380/750000 percent= 17.12% rate=   214.0 step/s eta=  48.42 min recent_reward=16.119
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 18.4        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 32          |
|    time_elapsed         | 610         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.018823728 |
|    clip_fraction        | 0.187       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.648       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.37        |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.0075     |
|    std                  | 0.953       |
|    value_loss           | 4.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 139         |
|    ep_rew_mean          | 16.3        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 33          |
|    time_elapsed         | 629         |
|    total_timesteps      | 135168      |
| train/                  |             |
|    approx_kl            | 0.023266356 |
|    clip_fraction        | 0.223       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.704       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.379       |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00465    |
|    std                  | 0.956       |
|    value_loss           | 2.62        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | 16.7        |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 34          |
|    time_elapsed         | 648         |
|    total_timesteps      | 139264      |
| train/                  |             |
|    approx_kl            | 0.020239387 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.661       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.901       |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00239    |
|    std                  | 0.951       |
|    value_loss           | 4.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 18.5        |
|    success_rate         | 0.27        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 35          |
|    time_elapsed         | 667         |
|    total_timesteps      | 143360      |
| train/                  |             |
|    approx_kl            | 0.021030892 |
|    clip_fraction        | 0.216       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.74        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.447       |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00385    |
|    std                  | 0.95        |
|    value_loss           | 2.8         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 17.8        |
|    success_rate         | 0.25        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 36          |
|    time_elapsed         | 686         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.017190913 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.711       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.455       |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.0102     |
|    std                  | 0.948       |
|    value_loss           | 3.29        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 155         |
|    ep_rew_mean          | 19.6        |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 37          |
|    time_elapsed         | 705         |
|    total_timesteps      | 151552      |
| train/                  |             |
|    approx_kl            | 0.018467799 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.743       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.376       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00753    |
|    std                  | 0.948       |
|    value_loss           | 2.23        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 152         |
|    ep_rew_mean          | 20.1        |
|    success_rate         | 0.32        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 38          |
|    time_elapsed         | 724         |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.021073228 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.741       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.358       |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.0103     |
|    std                  | 0.944       |
|    value_loss           | 2.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 21.2        |
|    success_rate         | 0.37        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 39          |
|    time_elapsed         | 743         |
|    total_timesteps      | 159744      |
| train/                  |             |
|    approx_kl            | 0.021097066 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.533       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.564       |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00451    |
|    std                  | 0.949       |
|    value_loss           | 3.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 22.1        |
|    success_rate         | 0.39        |
| time/                   |             |
|    fps                  | 214         |
|    iterations           | 40          |
|    time_elapsed         | 762         |
|    total_timesteps      | 163840      |
| train/                  |             |
|    approx_kl            | 0.023573851 |
|    clip_fraction        | 0.224       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.501       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.08        |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00496    |
|    std                  | 0.954       |
|    value_loss           | 4.49        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 19.1        |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 41          |
|    time_elapsed         | 780         |
|    total_timesteps      | 167936      |
| train/                  |             |
|    approx_kl            | 0.020473221 |
|    clip_fraction        | 0.205       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.643       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.633       |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00662    |
|    std                  | 0.953       |
|    value_loss           | 2.92        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 19.1        |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 42          |
|    time_elapsed         | 799         |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.027527228 |
|    clip_fraction        | 0.262       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.11       |
|    explained_variance   | 0.702       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.461       |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.0024     |
|    std                  | 0.962       |
|    value_loss           | 3.52        |
-----------------------------------------
