Using cpu device
Logging to /root/workspace/uav-risk-rl/checkpoints/env_v2_gpsi_heada_ppo_n3pf_decouple_decouple_deepsets_obs_s0/tensorboard/PPO_1
[2026-05-17 13:36:26] N3FZ_TRAIN_START config=decouple_deepsets_obs total_steps=750000 start_num_timesteps=0
---------------------------------
| rollout/           |          |
|    ep_rew_mean          | 8.89        |
|    success_rate         | 0.07        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 9           |
|    time_elapsed         | 169         |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.010668699 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.794       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.87        |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.00962    |
|    std                  | 0.951       |
|    value_loss           | 2.35        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 187         |
|    ep_rew_mean          | 9.78        |
|    success_rate         | 0.09        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 10          |
|    time_elapsed         | 189         |
|    total_timesteps      | 40960       |
| train/                  |             |
|    approx_kl            | 0.013683008 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.356       |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00966    |
|    std                  | 0.951       |
|    value_loss           | 1.6         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 167        |
|    ep_rew_mean          | 10.7       |
|    success_rate         | 0.12       |
| time/                   |            |
|    fps                  | 215        |
|    iterations           | 11         |
|    time_elapsed         | 208        |
|    total_timesteps      | 45056      |
| train/                  |            |
|    approx_kl            | 0.01067948 |
|    clip_fraction        | 0.112      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.1       |
|    explained_variance   | 0.805      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.914      |
|    n_updates            | 100        |
|    policy_gradient_loss | -0.00663   |
|    std                  | 0.949      |
|    value_loss           | 2.65       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 161         |
|    ep_rew_mean          | 10.8        |
|    success_rate         | 0.1         |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 12          |
|    time_elapsed         | 228         |
|    total_timesteps      | 49152       |
| train/                  |             |
|    approx_kl            | 0.011726254 |
|    clip_fraction        | 0.105       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.706       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.941       |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.00808    |
|    std                  | 0.948       |
|    value_loss           | 3.19        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 156         |
|    ep_rew_mean          | 11.7        |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 13          |
|    time_elapsed         | 246         |
|    total_timesteps      | 53248       |
| train/                  |             |
|    approx_kl            | 0.010587612 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.24        |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.0083     |
|    std                  | 0.948       |
|    value_loss           | 1.61        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 11.3        |
|    success_rate         | 0.12        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 14          |
|    time_elapsed         | 265         |
|    total_timesteps      | 57344       |
| train/                  |             |
|    approx_kl            | 0.011735113 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.7         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.809       |
|    n_updates            | 130         |
|    policy_gradient_loss | -0.00876    |
|    std                  | 0.948       |
|    value_loss           | 3.2         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 140         |
|    ep_rew_mean          | 10.8        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 15          |
|    time_elapsed         | 283         |
|    total_timesteps      | 61440       |
| train/                  |             |
|    approx_kl            | 0.011128547 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.534       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.34        |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00566    |
|    std                  | 0.949       |
|    value_loss           | 4.84        |
-----------------------------------------
[2026-05-17 13:41:26] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=64824/750000 percent=  8.64% rate=   216.1 step/s eta=  52.85 min recent_reward=12.462
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 10.9        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 16          |
|    time_elapsed         | 303         |
|    total_timesteps      | 65536       |
| train/                  |             |
|    approx_kl            | 0.011997113 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.736       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.553       |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00872    |
|    std                  | 0.95        |
|    value_loss           | 2.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | 11.7        |
|    success_rate         | 0.12        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 17          |
|    time_elapsed         | 322         |
|    total_timesteps      | 69632       |
| train/                  |             |
|    approx_kl            | 0.012380268 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.755       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.359       |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.00875    |
|    std                  | 0.949       |
|    value_loss           | 2.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 157         |
|    ep_rew_mean          | 12.8        |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 18          |
|    time_elapsed         | 341         |
|    total_timesteps      | 73728       |
| train/                  |             |
|    approx_kl            | 0.013971554 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.496       |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00756    |
|    std                  | 0.947       |
|    value_loss           | 2.37        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 158         |
|    ep_rew_mean          | 12.8        |
|    success_rate         | 0.12        |
| time/                   |             |
|    fps                  | 215         |
|    iterations           | 19          |
|    time_elapsed         | 360         |
|    total_timesteps      | 77824       |
| train/                  |             |
|    approx_kl            | 0.010960747 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.812       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00739    |
|    std                  | 0.943       |
|    value_loss           | 1.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 13.3        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 20          |
|    time_elapsed         | 379         |
|    total_timesteps      | 81920       |
| train/                  |             |
|    approx_kl            | 0.013053509 |
|    clip_fraction        | 0.147       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.761       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.04        |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00929    |
|    std                  | 0.944       |
|    value_loss           | 2.5         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 140          |
|    ep_rew_mean          | 12.4         |
|    success_rate         | 0.12         |
| time/                   |              |
|    fps                  | 215          |
|    iterations           | 21           |
|    time_elapsed         | 398          |
|    total_timesteps      | 86016        |
| train/                  |              |
|    approx_kl            | 0.0123406155 |
|    clip_fraction        | 0.133        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.08        |
|    explained_variance   | 0.651        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.752        |
|    n_updates            | 200          |
|    policy_gradient_loss | -0.00632     |
|    std                  | 0.947        |
|    value_loss           | 3.15         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 11.6        |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 22          |
|    time_elapsed         | 417         |
|    total_timesteps      | 90112       |
| train/                  |             |
|    approx_kl            | 0.014762381 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.661       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.691       |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00371    |
|    std                  | 0.952       |
|    value_loss           | 3.92        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 12.4        |
|    success_rate         | 0.14        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 23          |
|    time_elapsed         | 435         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.014937153 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.558       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.763       |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00403    |
|    std                  | 0.953       |
|    value_loss           | 3.92        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 146          |
|    ep_rew_mean          | 12.4         |
|    success_rate         | 0.13         |
| time/                   |              |
|    fps                  | 216          |
|    iterations           | 24           |
|    time_elapsed         | 453          |
|    total_timesteps      | 98304        |
| train/                  |              |
|    approx_kl            | 0.0125158075 |
|    clip_fraction        | 0.142        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4.1         |
|    explained_variance   | 0.768        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.384        |
|    n_updates            | 230          |
|    policy_gradient_loss | -0.00757     |
|    std                  | 0.95         |
|    value_loss           | 1.83         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 12.2        |
|    success_rate         | 0.12        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 25          |
|    time_elapsed         | 472         |
|    total_timesteps      | 102400      |
| train/                  |             |
|    approx_kl            | 0.014861514 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.333       |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.0101     |
|    std                  | 0.945       |
|    value_loss           | 1.69        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 12          |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 26          |
|    time_elapsed         | 490         |
|    total_timesteps      | 106496      |
| train/                  |             |
|    approx_kl            | 0.014232164 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.752       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.797       |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00663    |
|    std                  | 0.946       |
|    value_loss           | 2.99        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 116         |
|    ep_rew_mean          | 10.4        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 27          |
|    time_elapsed         | 509         |
|    total_timesteps      | 110592      |
| train/                  |             |
|    approx_kl            | 0.018071674 |
|    clip_fraction        | 0.174       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.568       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.885       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00446    |
|    std                  | 0.947       |
|    value_loss           | 5.69        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 119        |
|    ep_rew_mean          | 11.9       |
|    success_rate         | 0.14       |
| time/                   |            |
|    fps                  | 217        |
|    iterations           | 28         |
|    time_elapsed         | 527        |
|    total_timesteps      | 114688     |
| train/                  |            |
|    approx_kl            | 0.02260828 |
|    clip_fraction        | 0.223      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.09      |
|    explained_variance   | 0.63       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.653      |
|    n_updates            | 270        |
|    policy_gradient_loss | -0.00392   |
|    std                  | 0.948      |
|    value_loss           | 4.13       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 127         |
|    ep_rew_mean          | 13.1        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 29          |
|    time_elapsed         | 546         |
|    total_timesteps      | 118784      |
| train/                  |             |
|    approx_kl            | 0.015983254 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.704       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.469       |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00674    |
|    std                  | 0.946       |
|    value_loss           | 2.67        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 131         |
|    ep_rew_mean          | 13.3        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 30          |
|    time_elapsed         | 565         |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.014355456 |
|    clip_fraction        | 0.16        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.09       |
|    explained_variance   | 0.674       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.559       |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00624    |
|    std                  | 0.948       |
|    value_loss           | 3.93        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 132         |
|    ep_rew_mean          | 13.6        |
|    success_rate         | 0.1         |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 31          |
|    time_elapsed         | 583         |
|    total_timesteps      | 126976      |
| train/                  |             |
|    approx_kl            | 0.017482791 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.866       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.251       |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00603    |
|    std                  | 0.945       |
|    value_loss           | 1.51        |
-----------------------------------------
[2026-05-17 13:46:26] N3FZ_TRAIN_HEARTBEAT config=decouple_deepsets_obs steps=130484/750000 percent= 17.40% rate=   217.5 step/s eta=  47.48 min recent_reward=14.560
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 13.7        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 32          |
|    time_elapsed         | 602         |
|    total_timesteps      | 131072      |
| train/                  |             |
|    approx_kl            | 0.018048152 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.766       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.338       |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00777    |
|    std                  | 0.948       |
|    value_loss           | 2.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 139         |
|    ep_rew_mean          | 14.4        |
|    success_rate         | 0.15        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 33          |
|    time_elapsed         | 621         |
|    total_timesteps      | 135168      |
| train/                  |             |
|    approx_kl            | 0.017010717 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.814       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.327       |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00664    |
|    std                  | 0.942       |
|    value_loss           | 2.16        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 134         |
|    ep_rew_mean          | 13.4        |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 217         |
|    iterations           | 34          |
|    time_elapsed         | 641         |
|    total_timesteps      | 139264      |
| train/                  |             |
|    approx_kl            | 0.016995246 |
|    clip_fraction        | 0.193       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.223       |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00629    |
|    std                  | 0.938       |
|    value_loss           | 2.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 129         |
|    ep_rew_mean          | 14.7        |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 35          |
|    time_elapsed         | 661         |
|    total_timesteps      | 143360      |
| train/                  |             |
|    approx_kl            | 0.018102698 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.781       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.03        |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00713    |
|    std                  | 0.94        |
|    value_loss           | 3.36        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_rew_mean          | 16.1        |
|    success_rate         | 0.22        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 36          |
|    time_elapsed         | 680         |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.021042015 |
|    clip_fraction        | 0.194       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.65        |
|    learning_rate        | 0.0003      |
|    loss                 | 1.07        |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.0011     |
|    std                  | 0.938       |
|    value_loss           | 3.65        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 133         |
|    ep_rew_mean          | 17.5        |
|    success_rate         | 0.26        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 37          |
|    time_elapsed         | 700         |
|    total_timesteps      | 151552      |
| train/                  |             |
|    approx_kl            | 0.018305622 |
|    clip_fraction        | 0.165       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.697       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.448       |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00751    |
|    std                  | 0.937       |
|    value_loss           | 3.21        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 138         |
|    ep_rew_mean          | 17.2        |
|    success_rate         | 0.23        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 38          |
|    time_elapsed         | 719         |
|    total_timesteps      | 155648      |
| train/                  |             |
|    approx_kl            | 0.021073654 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.739       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.58        |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00335    |
|    std                  | 0.934       |
|    value_loss           | 2.85        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 136         |
|    ep_rew_mean          | 16.9        |
|    success_rate         | 0.23        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 39          |
|    time_elapsed         | 738         |
|    total_timesteps      | 159744      |
| train/                  |             |
|    approx_kl            | 0.020661702 |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.653       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.714       |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00514    |
|    std                  | 0.936       |
|    value_loss           | 3.78        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 128        |
|    ep_rew_mean          | 16.5       |
|    success_rate         | 0.25       |
| time/                   |            |
|    fps                  | 216        |
|    iterations           | 40         |
|    time_elapsed         | 757        |
|    total_timesteps      | 163840     |
| train/                  |            |
|    approx_kl            | 0.01826792 |
|    clip_fraction        | 0.19       |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.05      |
|    explained_variance   | 0.656      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.69       |
|    n_updates            | 390        |
|    policy_gradient_loss | -0.00275   |
|    std                  | 0.935      |
|    value_loss           | 3.8        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 128         |
|    ep_rew_mean          | 18          |
|    success_rate         | 0.3         |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 41          |
|    time_elapsed         | 775         |
|    total_timesteps      | 167936      |
| train/                  |             |
|    approx_kl            | 0.018526347 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.602       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.793       |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00583    |
|    std                  | 0.934       |
|    value_loss           | 4.48        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 126         |
|    ep_rew_mean          | 17.3        |
|    success_rate         | 0.28        |
| time/                   |             |
|    fps                  | 216         |
|    iterations           | 42          |
|    time_elapsed         | 794         |
|    total_timesteps      | 172032      |
| train/                  |             |
|    approx_kl            | 0.020939138 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.495       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.496       |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00381    |
|    std                  | 0.935       |
|    value_loss           | 3.13        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
